Date,Open,High,Low,Close,Volume
2018-01-17 08:00:00,10777.93000000,10799.78000000,9037.94000000,9227.47000000,23723.08067500
2018-01-17 16:00:00,9227.46000000,11680.99000000,9150.01000000,10988.79000000,27486.72635600
2018-01-18 00:00:00,10972.59000000,11600.00000000,10435.33000000,10472.97000000,17648.58108000
2018-01-18 08:00:00,10461.71000000,11878.82000000,10440.01000000,11700.00000000,15182.94290100
2018-01-18 16:00:00,11696.99000000,11742.95000000,10635.30000000,10961.97000000,15632.91095600
2018-01-19 00:00:00,10960.00000000,11435.00000000,10360.00000000,11069.72000000,13720.11507200
2018-01-19 08:00:00,11060.00000000,11795.00000000,10950.00000000,11400.00000000,12318.90370200
2018-01-19 16:00:00,11383.16000000,11700.00000000,11003.00000000,11474.98000000,8090.35664700
2018-01-20 00:00:00,11474.98000000,12869.00000000,11412.45000000,12660.98000000,13560.88293600
2018-01-20 08:00:00,12660.98000000,12835.00000000,12240.24000000,12539.05000000,7739.04639800
2018-01-20 16:00:00,12539.08000000,13099.00000000,12535.00000000,12799.94000000,7468.92849300
2018-01-21 00:00:00,12799.80000000,12799.80000000,11300.00000000,11701.14000000,15109.11430400
2018-01-21 08:00:00,11721.43000000,12291.35000000,11403.00000000,11412.00000000,12530.44298900
2018-01-21 16:00:00,11420.99000000,11548.99000000,10965.00000000,11530.00000000,13740.21613300
2018-01-22 00:00:00,11530.00000000,11770.00000000,11149.00000000,11743.97000000,9596.34921200
2018-01-22 08:00:00,11745.00000000,11926.35000000,10139.97000000,10330.00000000,18499.86344900
2018-01-22 16:00:00,10330.06000000,10849.00000000,9900.24000000,10760.05000000,15656.39413000
2018-01-23 00:00:00,10760.05000000,10998.00000000,10108.40000000,10250.00000000,11438.30753600
2018-01-23 08:00:00,10250.85000000,10770.54000000,9905.00000000,10750.00000000,12550.51583700
2018-01-23 16:00:00,10750.00000000,11399.00000000,10678.00000000,10799.18000000,13485.09917900
2018-01-24 00:00:00,10799.14000000,11100.10000000,10500.00000000,10956.00000000,8770.50887400
2018-01-24 08:00:00,10955.99000000,11570.48000000,10729.00000000,11070.09000000,11687.45697500
2018-01-24 16:00:00,11070.09000000,11390.00000000,10862.08000000,11349.99000000,6700.62191300
2018-01-25 00:00:00,11349.96000000,11794.05000000,11248.48000000,11460.00000000,8217.58784700
2018-01-25 08:00:00,11465.91000000,11483.98000000,10959.00000000,10999.00000000,7126.72107200
2018-01-25 16:00:00,10998.99000000,11395.00000000,10950.21000000,11175.27000000,5495.64526400
2018-01-26 00:00:00,11184.70000000,11643.00000000,11010.00000000,11010.00000000,6646.94587800
2018-01-26 08:00:00,11010.09000000,11147.85000000,10311.15000000,11147.85000000,19011.98293500
2018-01-26 16:00:00,11147.84000000,11399.00000000,10800.93000000,11089.00000000,7397.94314700
2018-01-27 00:00:00,11089.00000000,11400.00000000,10842.69000000,11243.68000000,6036.53508400
2018-01-27 08:00:00,11243.68000000,11495.00000000,10900.00000000,11464.97000000,6572.70610500
2018-01-27 16:00:00,11452.62000000,11650.00000000,11360.00000000,11491.00000000,6251.52715600
2018-01-28 00:00:00,11499.98000000,12244.00000000,11408.00000000,11969.00000000,7216.07980800
2018-01-28 08:00:00,11969.00000000,12079.90000000,11652.00000000,11791.12000000,5999.83751900
2018-01-28 16:00:00,11793.00000000,11999.98000000,11750.00000000,11879.95000000,3671.42219700
2018-01-29 00:00:00,11879.95000000,11975.02000000,11273.00000000,11318.01000000,6791.30032200
2018-01-29 08:00:00,11320.00000000,11528.00000000,11139.55000000,11383.91000000,4390.77259600
2018-01-29 16:00:00,11383.91000000,11499.00000000,11150.00000000,11251.00000000,2988.30462000
2018-01-30 00:00:00,11250.11000000,11308.42000000,10850.00000000,11118.99000000,4521.50160100
2018-01-30 08:00:00,11119.00000000,11210.57000000,10206.25000000,10323.02000000,7997.51773400
2018-01-30 16:00:00,10323.25000000,10600.00000000,9900.00000000,10237.51000000,13035.35361100
2018-01-31 00:00:00,10230.00000000,10347.52000000,9700.00000000,10280.00000000,9366.08551900
2018-01-31 08:00:00,10280.00000000,10425.85000000,9900.00000000,10017.47000000,5502.25529300
2018-01-31 16:00:00,10017.51000000,10298.00000000,9860.00000000,10285.10000000,3147.61599300
2018-02-01 00:00:00,10285.10000000,10335.00000000,9959.04000000,10063.75000000,4286.18458100
2018-02-01 08:00:00,10063.75000000,10078.10000000,9224.00000000,9339.87000000,14017.45132000
2018-02-01 16:00:00,9326.23000000,9560.01000000,8750.99000000,9224.52000000,15261.12841000
2018-02-02 00:00:00,9224.52000000,9250.00000000,8505.00000000,8673.11000000,12646.29231400
2018-02-02 08:00:00,8673.11000000,9120.00000000,8010.02000000,9070.00000000,25528.30369700
2018-02-02 16:00:00,9070.00000000,9247.79000000,8501.00000000,8873.03000000,11797.03096400
2018-02-03 00:00:00,8873.03000000,8920.00000000,8229.00000000,8708.82000000,9216.85924100
2018-02-03 08:00:00,8708.82000000,9459.60000000,8579.00000000,9173.00000000,12163.66445400
2018-02-03 16:00:00,9173.01000000,9473.01000000,9022.00000000,9199.96000000,7344.47704000
2018-02-04 00:00:00,9199.96000000,9368.00000000,8901.01000000,9200.00000000,5241.37930600
2018-02-04 08:00:00,9200.00000000,9216.00000000,8357.93000000,8419.96000000,12681.91844800
2018-02-04 16:00:00,8419.96000000,8585.00000000,7930.00000000,8184.81000000,14091.01069500
2018-02-05 00:00:00,8179.99000000,8382.80000000,7910.00000000,7965.01000000,10839.17896400
2018-02-05 08:00:00,7965.01000000,8049.99000000,7167.00000000,7384.85000000,20949.72969700
2018-02-05 16:00:00,7375.49000000,7543.99000000,6625.00000000,6939.99000000,31614.27391800
2018-02-06 00:00:00,6939.63000000,7150.00000000,6000.01000000,6043.00000000,33231.30197300
2018-02-06 08:00:00,6040.98000000,7462.00000000,6019.24000000,7290.61000000,38439.31297300
2018-02-06 16:00:00,7299.99000000,7878.00000000,6781.00000000,7652.14000000,28530.88536100
2018-02-07 00:00:00,7655.02000000,7770.00000000,7150.01000000,7669.97000000,17636.37386400
2018-02-07 08:00:00,7669.97000000,8476.00000000,7580.60000000,8169.00000000,24164.01447800
2018-02-07 16:00:00,8165.00000000,8399.00000000,7531.11000000,7599.00000000,18978.07215500
2018-02-08 00:00:00,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800
2018-02-09 08:00:00,7789.90000000,8540.00000000,7789.90000000,8333.91000000,9526.83176900
2018-02-09 16:00:00,8333.98000000,8738.00000000,8312.00000000,8683.92000000,10956.07905600
2018-02-10 00:00:00,8683.93000000,9065.78000000,8601.00000000,8915.15000000,13586.02675000
2018-02-10 08:00:00,8915.15000000,8920.17000000,8231.00000000,8263.51000000,18979.10462500
2018-02-10 16:00:00,8271.00000000,8572.00000000,8120.00000000,8533.98000000,16816.38127800
2018-02-11 00:00:00,8533.99000000,8549.00000000,7800.00000000,7850.72000000,15797.94415100
2018-02-11 08:00:00,7851.20000000,8449.90000000,7726.53000000,8449.86000000,17264.18761900
2018-02-11 16:00:00,8445.06000000,8500.85000000,8015.00000000,8063.88000000,11963.05618200
2018-02-12 00:00:00,8063.82000000,8570.00000000,8053.00000000,8473.76000000,12884.57871700
2018-02-12 08:00:00,8470.01000000,8840.82000000,8457.03000000,8670.00000000,15910.26418300
2018-02-12 16:00:00,8669.99000000,8989.00000000,8620.00000000,8903.00000000,13193.00759000
2018-02-13 00:00:00,8903.00000000,8950.00000000,8554.87000000,8669.39000000,12242.26054500
2018-02-13 08:00:00,8656.26000000,8680.00000000,8351.00000000,8489.91000000,14585.95150600
2018-02-13 16:00:00,8486.05000000,8725.00000000,8461.00000000,8539.90000000,8626.76090500
2018-02-14 00:00:00,8535.17000000,8888.85000000,8533.00000000,8870.17000000,9821.93537300
2018-02-14 08:00:00,8870.17000000,9350.00000000,8757.50000000,9330.08000000,18470.73881800
2018-02-14 16:00:00,9329.22000000,9489.60000000,9170.00000000,9449.99000000,12519.27867600
2018-02-15 00:00:00,9449.98000000,9817.20000000,9301.50000000,9810.01000000,14771.64286800
2018-02-15 08:00:00,9810.01000000,9925.17000000,9371.56000000,9811.01000000,19353.77722100
2018-02-15 16:00:00,9811.01000000,10219.50000000,9742.01000000,10000.09000000,18302.17662600
2018-02-16 00:00:00,10000.89000000,10323.37000000,9679.16000000,9688.50000000,14821.07416700
2018-02-16 08:00:00,9688.50000000,10132.00000000,9666.00000000,10039.98000000,13243.26923200
2018-02-16 16:00:00,10035.05000000,10213.30000000,9865.00000000,10159.98000000,10096.86257500
2018-02-17 00:00:00,10156.07000000,10760.00000000,10050.00000000,10727.91000000,15265.26060800
2018-02-17 08:00:00,10727.87000000,10877.91000000,10499.86000000,10731.48000000,15330.96528400
2018-02-17 16:00:00,10731.48000000,11075.07000000,10674.00000000,11039.55000000,11285.88251500
2018-02-18 00:00:00,11039.55000000,11274.00000000,10323.00000000,10589.76000000,23189.68908300
2018-02-18 08:00:00,10593.62000000,10850.00000000,10080.00000000,10633.73000000,23208.34389500
2018-02-18 16:00:00,10620.01000000,10874.99000000,10331.00000000,10383.43000000,14739.34775000
2018-02-19 00:00:00,10375.01000000,10843.00000000,10270.33000000,10815.62000000,12255.36330000
2018-02-19 08:00:00,10815.61000000,11219.00000000,10672.01000000,11171.71000000,15433.14363900
2018-02-19 16:00:00,11171.71000000,11250.00000000,10881.00000000,11153.00000000,13142.91019200
2018-02-20 00:00:00,11147.11000000,11650.00000000,11141.00000000,11535.00000000,15217.65131600
2018-02-20 08:00:00,11530.92000000,11595.00000000,11156.00000000,11516.99000000,13557.38604800
2018-02-20 16:00:00,11517.00000000,11786.01000000,11100.59000000,11200.99000000,19378.31692400
2018-02-21 00:00:00,11195.07000000,11304.03000000,10620.00000000,11125.00000000,26270.32784600
2018-02-21 08:00:00,11128.00000000,11185.19000000,10407.09000000,10540.31000000,20188.76755800
2018-02-21 16:00:00,10542.64000000,10675.51000000,10200.00000000,10437.60000000,21654.72335000
2018-02-22 00:00:00,10439.02000000,10933.44000000,10296.00000000,10600.00000000,16049.53666900
2018-02-22 08:00:00,10606.99000000,10670.00000000,9711.00000000,9980.98000000,33251.69339900
2018-02-22 16:00:00,9972.12000000,10127.00000000,9679.00000000,9811.04000000,17758.93641500
2018-02-23 00:00:00,9815.55000000,9989.00000000,9570.19000000,9865.66000000,19172.88288900
2018-02-23 08:00:00,9865.67000000,10435.00000000,9857.34000000,10292.00000000,21896.95571300
2018-02-23 16:00:00,10292.00000000,10300.92000000,9857.75000000,10131.04000000,16132.86376800
2018-02-24 00:00:00,10131.04000000,10496.97000000,9938.98000000,10119.16000000,14951.65879700
2018-02-24 08:00:00,10119.13000000,10155.00000000,9556.00000000,9752.07000000,15071.78637000
2018-02-24 16:00:00,9751.62000000,9821.96000000,9352.00000000,9694.51000000,10864.71113200
2018-02-25 00:00:00,9694.51000000,9847.00000000,9487.00000000,9727.30000000,8474.84194000
2018-02-25 08:00:00,9722.64000000,9787.60000000,9300.00000000,9390.00000000,11082.04315400
2018-02-25 16:00:00,9390.00000000,9670.00000000,9274.80000000,9590.00000000,8816.63249200
2018-02-26 00:00:00,9590.00000000,9754.98000000,9379.01000000,9454.49000000,7456.75011700
2018-02-26 08:00:00,9454.49000000,10344.00000000,9350.00000000,10260.92000000,17072.01524900
2018-02-26 16:00:00,10261.00000000,10444.32000000,10121.00000000,10324.00000000,10349.52739000
2018-02-27 00:00:00,10321.00000000,10650.00000000,10121.00000000,10600.00000000,9747.85851600
2018-02-27 08:00:00,10600.00000000,10870.00000000,10463.18000000,10568.01000000,14470.09272700
2018-02-27 16:00:00,10570.00000000,10792.40000000,10559.32000000,10569.04000000,6487.43388000
2018-02-28 00:00:00,10584.33000000,11098.00000000,10551.00000000,10748.86000000,11590.42092700
2018-02-28 08:00:00,10741.01000000,10828.00000000,10375.54000000,10506.85000000,11078.47544500
2018-02-28 16:00:00,10505.00000000,10722.00000000,10300.00000000,10326.76000000,8132.08741000
2018-03-01 00:00:00,10325.64000000,10592.85000000,10240.00000000,10549.33000000,7146.88715700
2018-03-01 08:00:00,10549.96000000,10831.00000000,10549.96000000,10717.00000000,8571.23110200
2018-03-01 16:00:00,10717.00000000,11060.41000000,10700.01000000,10920.00000000,9374.43567100
2018-03-02 00:00:00,10923.36000000,11200.00000000,10901.01000000,11080.42000000,10268.57217000
2018-03-02 08:00:00,11080.42000000,11139.10000000,10770.00000000,10855.34000000,7926.19358800
2018-03-02 16:00:00,10855.00000000,11130.00000000,10780.00000000,11039.00000000,5715.94433200
2018-03-03 00:00:00,11038.99000000,11415.16000000,11015.01000000,11317.00000000,8133.43661900
2018-03-03 08:00:00,11317.00000000,11530.00000000,11245.50000000,11483.77000000,7147.92286300
2018-03-03 16:00:00,11477.02000000,11544.00000000,11268.00000000,11464.48000000,6005.79379800
2018-03-04 00:00:00,11464.47000000,11470.00000000,11050.02000000,11140.30000000,6702.71164500
2018-03-04 08:00:00,11142.01000000,11273.70000000,11080.97000000,11150.01000000,4258.59086900
2018-03-04 16:00:00,11150.00000000,11565.00000000,11125.92000000,11515.00000000,6334.61613900
2018-03-05 00:00:00,11515.00000000,11608.00000000,11415.01000000,11539.87000000,4750.73616800
2018-03-05 08:00:00,11539.87000000,11585.53000000,11435.00000000,11515.61000000,4526.84316200
2018-03-05 16:00:00,11515.62000000,11710.00000000,11454.00000000,11454.00000000,5866.65173300
2018-03-06 00:00:00,11455.00000000,11455.00000000,11181.50000000,11270.00000000,7638.40604000
2018-03-06 08:00:00,11275.11000000,11333.00000000,10777.78000000,10966.00000000,11550.21075500
2018-03-06 16:00:00,10974.08000000,11013.50000000,10555.48000000,10716.48000000,10326.95556800
2018-03-07 00:00:00,10716.48000000,10899.00000000,10400.00000000,10510.00000000,9144.84247800
2018-03-07 08:00:00,10509.99000000,10747.88000000,10411.11000000,10679.56000000,9677.91190700
2018-03-07 16:00:00,10679.56000000,10716.66000000,9389.31000000,9910.00000000,31824.91669500
2018-03-08 00:00:00,9910.00000000,10037.99000000,9470.00000000,9936.98000000,12544.53577000
2018-03-08 08:00:00,9936.98000000,10099.00000000,9624.00000000,9909.29000000,9927.69102900
2018-03-08 16:00:00,9909.30000000,9914.96000000,9060.00000000,9271.64000000,18637.24642700
2018-03-09 00:00:00,9267.07000000,9410.00000000,8329.00000000,8686.43000000,26547.91525900
2018-03-09 08:00:00,8685.00000000,9165.18000000,8388.00000000,8927.00000000,19482.68648200
2018-03-09 16:00:00,8925.93000000,9333.33000000,8630.00000000,9227.00000000,18081.68966600
2018-03-10 00:00:00,9230.00000000,9490.00000000,9073.66000000,9327.43000000,13651.50604900
2018-03-10 08:00:00,9327.43000000,9468.88000000,9150.10000000,9346.14000000,9218.50297800
2018-03-10 16:00:00,9340.00000000,9418.17000000,8667.07000000,8770.22000000,14310.00383000
2018-03-11 00:00:00,8770.22000000,8844.07000000,8450.00000000,8704.00000000,12522.72533900
2018-03-11 08:00:00,8700.00000000,9335.00000000,8532.38000000,9036.04000000,14812.73012100
2018-03-11 16:00:00,9049.96000000,9740.00000000,9037.01000000,9533.57000000,16990.51792600
2018-03-12 00:00:00,9533.57000000,9713.00000000,9356.02000000,9599.92000000,9656.79301000
2018-03-12 08:00:00,9599.92000000,9888.88000000,9110.00000000,9170.01000000,16402.44686300
2018-03-12 16:00:00,9174.22000000,9309.57000000,8780.00000000,9131.34000000,16171.53805700
2018-03-13 00:00:00,9131.34000000,9474.00000000,8933.00000000,9205.17000000,12577.01618000
2018-03-13 08:00:00,9205.17000000,9349.00000000,8823.00000000,9051.00000000,16583.59326100
2018-03-13 16:00:00,9060.93000000,9275.00000000,8941.45000000,9150.00000000,11030.79991700
2018-03-14 00:00:00,9151.92000000,9333.78000000,9050.00000000,9079.92000000,8055.15316900
2018-03-14 08:00:00,9067.09000000,9129.99000000,8570.00000000,8725.83000000,16154.38842900
2018-03-14 16:00:00,8718.00000000,8726.82000000,7900.28000000,8170.00000000,25498.55251000
2018-03-15 00:00:00,8184.01000000,8250.00000000,7650.00000000,7888.94000000,18339.59196900
2018-03-15 08:00:00,7887.19000000,8430.00000000,7790.73000000,8099.00000000,21023.12905000
2018-03-15 16:00:00,8098.76000000,8363.21000000,7943.90000000,8240.98000000,12928.30125800
2018-03-16 00:00:00,8240.98000000,8324.96000000,7900.00000000,8233.00000000,12928.25956400
2018-03-16 08:00:00,8233.00000000,8598.77000000,8060.00000000,8539.00000000,15717.69361000
2018-03-16 16:00:00,8539.00000000,8611.64000000,8257.20000000,8260.00000000,10169.45671900
2018-03-17 00:00:00,8260.00000000,8322.49000000,8078.00000000,8186.02000000,9216.97163100
2018-03-17 08:00:00,8197.70000000,8348.62000000,7852.20000000,7887.11000000,11856.41689700
2018-03-17 16:00:00,7887.99000000,8050.00000000,7721.99000000,7824.80000000,12036.81780100
2018-03-18 00:00:00,7824.01000000,7857.24000000,7519.84000000,7659.99000000,14011.16191600
2018-03-18 08:00:00,7659.00000000,7829.00000000,7322.00000000,7385.00000000,18356.23913900
2018-03-18 16:00:00,7385.00000000,8317.40000000,7330.00000000,8189.99000000,27120.83065600
2018-03-19 00:00:00,8189.00000000,8456.00000000,8088.40000000,8289.01000000,16814.84206400
2018-03-19 08:00:00,8292.92000000,8705.23000000,8089.00000000,8550.00000000,21430.48036600
2018-03-19 16:00:00,8550.00000000,8630.07000000,8230.70000000,8600.00000000,17051.76251200
2018-03-20 00:00:00,8595.01000000,8667.00000000,8340.00000000,8385.12000000,12460.04921200
2018-03-20 08:00:00,8385.12000000,8600.00000000,8280.00000000,8513.97000000,12677.69426600
2018-03-20 16:00:00,8513.97000000,9050.00000000,8513.88000000,8909.98000000,19727.36235700
2018-03-21 00:00:00,8909.96000000,9145.30000000,8860.01000000,8931.01000000,11308.02227100
2018-03-21 08:00:00,8931.00000000,9177.01000000,8880.00000000,9039.99000000,11379.52319700
2018-03-21 16:00:00,9039.99000000,9069.99000000,8750.60000000,8885.00000000,17284.85990300
2018-03-22 00:00:00,8884.82000000,9100.00000000,8860.00000000,8955.09000000,8935.65639000
2018-03-22 08:00:00,8955.00000000,9020.00000000,8465.10000000,8611.51000000,20787.34027500
2018-03-22 16:00:00,8611.51000000,8770.00000000,8510.20000000,8722.90000000,10894.56014400
2018-03-23 00:00:00,8720.00000000,8729.50000000,8330.00000000,8398.65000000,13519.79860500
2018-03-23 08:00:00,8398.58000000,8687.98000000,8269.00000000,8613.00000000,14529.75589800
2018-03-23 16:00:00,8618.00000000,8909.00000000,8559.25000000,8898.03000000,11941.45316300
2018-03-24 00:00:00,8898.04000000,8987.97000000,8805.01000000,8930.00000000,10987.34335500
2018-03-24 08:00:00,8931.70000000,8999.95000000,8666.30000000,8950.00000000,11640.51478200
2018-03-24 16:00:00,8950.00000000,8968.00000000,8491.00000000,8546.86000000,12838.75143500
2018-03-25 00:00:00,8531.25000000,8599.00000000,8379.23000000,8466.53000000,9639.10609000
2018-03-25 08:00:00,8468.85000000,8643.00000000,8365.77000000,8480.00000000,10160.18658100
2018-03-25 16:00:00,8480.00000000,8669.85000000,8388.00000000,8470.15000000,9202.47664500
2018-03-26 00:00:00,8470.14000000,8514.89000000,8353.18000000,8405.88000000,6941.19099100
2018-03-26 08:00:00,8400.50000000,8426.99000000,8000.01000000,8057.16000000,18779.23497100
2018-03-26 16:00:00,8057.16000000,8268.50000000,7831.00000000,8134.23000000,18313.16969800
2018-03-27 00:00:00,8134.22000000,8215.94000000,7730.00000000,7917.09000000,14452.39392700
2018-03-27 08:00:00,7917.09000000,8150.17000000,7820.00000000,8066.87000000,11668.56784800
2018-03-27 16:00:00,8066.50000000,8126.03000000,7755.58000000,7795.51000000,11306.68627500
2018-03-28 00:00:00,7795.51000000,7965.60000000,7728.00000000,7873.99000000,8134.83413800
2018-03-28 08:00:00,7865.00000000,8109.00000000,7825.00000000,7860.01000000,11554.08492300
2018-03-28 16:00:00,7860.21000000,8009.00000000,7836.00000000,7949.30000000,6712.41260900
2018-03-29 00:00:00,7949.30000000,7975.00000000,7500.00000000,7541.98000000,14616.42593400
2018-03-29 08:00:00,7541.98000000,7587.00000000,7334.00000000,7474.01000000,14591.13149800
2018-03-29 16:00:00,7481.94000000,7580.00000000,6941.11000000,7090.14000000,25413.35769300
2018-03-30 00:00:00,7090.16000000,7272.78000000,6666.66000000,7222.25000000,29424.57882500
2018-03-30 08:00:00,7222.29000000,7292.43000000,6679.01000000,6839.98000000,17891.53706500
2018-03-30 16:00:00,6839.97000000,6951.00000000,6600.10000000,6840.23000000,17989.91608600
2018-03-31 00:00:00,6840.24000000,7120.00000000,6777.00000000,6805.76000000,13032.33261200
2018-03-31 08:00:00,6810.00000000,7223.36000000,6805.77000000,7064.98000000,13929.26254000
2018-03-31 16:00:00,7063.83000000,7172.00000000,6842.97000000,6923.91000000,9906.94393500
2018-04-01 00:00:00,6922.00000000,7049.98000000,6670.00000000,6713.81000000,8815.55329700
2018-04-01 08:00:00,6713.81000000,6775.00000000,6430.00000000,6445.00000000,15184.10705800
2018-04-01 16:00:00,6445.00000000,6961.83000000,6432.65000000,6813.01000000,20071.77010800
2018-04-02 00:00:00,6813.01000000,7102.02000000,6765.00000000,7060.22000000,11264.35984800
2018-04-02 08:00:00,7065.01000000,7125.00000000,6873.32000000,7020.72000000,11864.12888800
2018-04-02 16:00:00,7020.72000000,7070.00000000,6890.00000000,7056.00000000,8995.07133600
2018-04-03 00:00:00,7063.97000000,7447.99000000,7011.01000000,7395.00000000,13910.97970200
2018-04-03 08:00:00,7396.94000000,7432.40000000,7252.00000000,7370.01000000,12329.61012500
2018-04-03 16:00:00,7370.01000000,7520.00000000,7345.00000000,7405.21000000,11546.74198400
2018-04-04 00:00:00,7405.21000000,7427.52000000,7223.00000000,7304.31000000,10735.62743000
2018-04-04 08:00:00,7304.26000000,7338.00000000,6766.00000000,6785.00000000,19135.56243600
2018-04-04 16:00:00,6785.00000000,6918.00000000,6707.00000000,6796.10000000,12355.99393800
2018-04-05 00:00:00,6796.10000000,6870.00000000,6566.69000000,6792.52000000,14919.22251800
2018-04-05 08:00:00,6792.49000000,6902.00000000,6612.11000000,6749.53000000,14706.14433300
2018-04-05 16:00:00,6747.99000000,6840.00000000,6660.00000000,6770.76000000,9404.36460900
2018-04-06 00:00:00,6770.00000000,6850.00000000,6529.68000000,6622.05000000,11726.02641500
2018-04-06 08:00:00,6621.04000000,6657.86000000,6500.00000000,6580.01000000,9543.20562700
2018-04-06 16:00:00,6583.00000000,6627.00000000,6516.67000000,6601.39000000,6185.77987800
2018-04-07 00:00:00,6601.39000000,6888.00000000,6586.28000000,6864.08000000,11637.13087200
2018-04-07 08:00:00,6864.08000000,7033.99000000,6760.00000000,7010.00000000,11065.04351300
2018-04-07 16:00:00,7003.98000000,7070.00000000,6850.01000000,6895.80000000,9567.40388200
2018-04-08 00:00:00,6895.81000000,7050.00000000,6880.00000000,6939.00000000,5842.01763900
2018-04-08 08:00:00,6939.00000000,7109.13000000,6924.30000000,7049.93000000,8932.07358700
