date,open,high,low,close,volume,macd_4h,psar_4h,williams_4h,bb_bbm_4h,bb_bbh_4h,bb_bbl_4h,atr_4h,adx_4h
2019-01-15 08:00:00,3629.09,3630.43,3578.07,3611.39,6320.081708,-22.10306882977875,3479.53037540864,-26.230645790866156,3573.0275,3681.290748219329,3464.764251780671,53.80750369183794,35.815290789195835
2019-01-15 12:00:00,3612.1,3640.77,3580.0,3596.98,7495.892475,-20.180664152440386,3487.2239603922944,-32.48037472351128,3573.7574999999997,3682.459155530171,3465.0558444698286,55.200002953470346,34.24889080733305
2019-01-15 16:00:00,3597.31,3610.73,3583.5,3604.14,4392.118494,-17.873359471876483,3494.6098019766027,-29.375027106735526,3575.4064999999996,3684.89824841512,3465.914751584879,49.60600236277628,32.79437653846046
2019-01-15 20:00:00,3604.14,3605.0,3516.62,3553.06,8567.480346,-19.93671495608578,3501.7002098975386,-51.52881988116411,3573.504,3683.1603640469625,3463.8476359530373,57.36080189022105,32.545573063196166
2019-01-16 00:00:00,3553.06,3575.37,3543.51,3572.5,3210.965432,-19.77533574905783,3508.507001501637,-43.09754087695711,3572.4420000000005,3681.704570279122,3463.179429720879,52.26064151217677,32.31454126473646
2019-01-16 04:00:00,3572.55,3583.71,3552.25,3555.07,4070.574005,-20.81396644726601,3515.0415214415716,-50.65706726807472,3571.0389999999998,3680.437108923326,3461.6408910766736,48.10051320974142,31.86677252075936
2019-01-16 08:00:00,3556.04,3603.96,3553.96,3589.02,4318.060193,-18.682250140195265,3521.314660583909,-35.932688554452014,3570.828,3680.0701829880745,3461.5858170119254,48.480410567793136,30.893328589689595
2019-01-16 12:00:00,3589.08,3645.0,3574.93,3590.22,7027.976869,-16.7034724051382,3527.3368741605523,-35.41223923320475,3571.155,3680.5880936234557,3461.7219063765447,52.79832845423455,28.98364598762055
2019-01-16 16:00:00,3591.16,3610.0,3560.2,3576.4,5476.122267,-16.065245149407474,3533.1181991941303,-41.40608058290321,3570.506,3679.652640149846,3461.359359850154,52.198662763387674,27.51162289255588
2019-01-16 20:00:00,3576.6,3609.0,3561.81,3591.84,3376.481211,-14.150448921705447,3538.668271226365,-34.709632649520685,3571.3214999999996,3680.8491617617665,3461.7938382382326,51.19693021071015,26.144744304281545
2019-01-17 00:00:00,3591.84,3600.51,3551.16,3574.59,4305.182743,-13.865062145908269,3543.9963403773104,-42.19109164245126,3576.7600000000007,3675.0148873084704,3478.505112691531,50.827544168568195,25.108398784444216
2019-01-17 04:00:00,3574.57,3587.95,3568.16,3584.0,2850.277209,-12.732806841269849,3549.111286762218,-38.10990154833673,3582.1195,3669.0194938952823,3495.2195061047173,44.62003533485455,24.146077944595266
2019-01-17 08:00:00,3583.73,3588.9,3530.39,3579.56,6117.619459,-12.05479705169546,3671.87,-40.03556403695193,3586.625,3662.4814023665776,3510.7685976334224,47.39802826788368,24.05837917955187
2019-01-17 12:00:00,3580.3,3605.0,3558.87,3597.62,4964.026095,-9.945532435343011,3669.0404,-32.202801752179425,3590.9145,3658.633877869264,3523.195122130736,47.14442261430697,23.490828131315112
2019-01-17 16:00:00,3597.17,3633.0,3573.0,3604.95,7268.811702,-7.594905941787147,3666.2673919999997,-29.023723814893593,3596.7479999999996,3645.558103298397,3547.9378967016023,49.71553809144557,22.184578395678038
2019-01-17 20:00:00,3604.15,3634.7,3590.0,3616.21,4249.52363,-4.768461755190856,3663.54984416,-24.140174350522585,3596.0095,3643.143697553371,3548.875302446629,48.712430473156424,20.92575090009791
2019-01-18 00:00:00,3613.32,3620.0,3594.35,3600.87,2482.934374,-3.7233734408473538,3660.8866472768,-30.79325150713453,3594.149,3637.259627877592,3551.038372122408,44.09994437852516,19.75683965420208
2019-01-18 04:00:00,3600.87,3611.99,3585.7,3604.01,2847.026253,-2.611656118317569,3658.276714331264,-29.43140911653717,3593.0450000000005,3633.899049248517,3552.1909507514843,40.53795550282012,18.908502789151182
2019-01-18 08:00:00,3604.01,3619.8,3590.0,3599.01,5612.144538,-2.1097504540184673,3655.7189800446386,-33.441960802313176,3591.5265,3628.9818036431448,3554.071196356855,38.39036440225613,17.868710508203886
2019-01-18 12:00:00,3599.08,3611.95,3576.68,3610.68,4770.18102,-0.7615366092941258,3653.212400443746,-29.870637051501138,3590.6059999999998,3625.1122095281435,3556.099790471856,37.7662915218049,17.290380416538362
2019-01-18 16:00:00,3611.09,3612.07,3565.75,3587.91,4494.284498,-1.5129754875383696,3650.7559524348712,-44.93443938988498,3589.432,3622.601626829377,3556.2623731706226,39.47703321744395,17.06073255503088
2019-01-18 20:00:00,3588.0,3609.19,3585.98,3594.87,2506.876072,-1.5292540902937617,3648.348633386174,-41.20952635804123,3589.3265,3622.412743833354,3556.2402561666463,36.22362657395517,16.847488112202505
2019-01-19 00:00:00,3594.87,3614.79,3594.23,3606.13,2529.42342,-0.626346966066194,3645.98946071845,-35.560123329907405,3589.4260000000004,3622.701268533855,3556.1507314661458,33.09090125916413,16.424923295142385
2019-01-19 04:00:00,3605.04,3615.0,3600.72,3604.4,1663.609623,-0.049808940349521436,3643.677471504081,-43.4589371980675,3591.993,3621.339762751625,3562.6462372483747,29.328721007331342,16.02373294357193
2019-01-19 08:00:00,3604.42,3720.0,3604.01,3695.38,9061.349846,7.660126081967974,3530.39,-12.10541842855732,3598.1369999999997,3650.7869428679674,3545.487057132032,46.660976805865026,17.07092698868064
2019-01-19 12:00:00,3695.78,3697.6,3681.84,3685.74,3300.443602,12.844375730998308,3534.1821999999997,-16.845314190185956,3604.6705,3666.031512206452,3543.309487793548,40.48078144469197,18.043321459138728
2019-01-19 16:00:00,3685.64,3695.98,3662.2,3686.53,3722.67814,16.82275507732129,3537.8985559999996,-16.456878749139435,3609.546,3679.9824943477483,3539.1095056522513,39.14062515575362,18.244967585191603
2019-01-19 20:00:00,3686.56,3689.23,3665.3,3665.3,1894.073492,18.054445390510864,3541.5405848799996,-26.895466614219583,3613.3,3687.137202818095,3539.4627971819054,36.098500124602865,18.432210416526413
2019-01-20 00:00:00,3665.75,3686.0,3655.0,3680.72,2383.707635,20.043781728303202,3545.1097731823997,-19.313600157341025,3618.5160000000005,3695.8456526308028,3541.1863473691983,35.07880009968229,18.22881915713349
2019-01-20 04:00:00,3681.31,3686.0,3668.3,3678.87,2090.059121,21.226381061578195,3548.6075777187516,-20.22322745599375,3622.8675000000003,3703.430098238889,3542.3049017611115,31.603040079745796,18.03995584484006
2019-01-20 08:00:00,3678.2,3693.73,3572.0,3580.0,7266.796933,14.023957393214914,3552.0354261643765,-68.83666043858783,3623.138,3703.0843611679766,3543.1916388320233,49.62843206379664,18.29247245073234
2019-01-20 12:00:00,3580.0,3589.66,3475.0,3524.63,10474.494768,3.8042356314686003,3720.0,-79.7428571428571,3620.1695,3709.5595514542897,3530.7794485457102,62.63474565103728,19.975393655732052
2019-01-20 16:00:00,3524.57,3537.6,3511.2,3518.0,2850.546332,-4.774910884218116,3715.1,-82.44897959183673,3617.0915,3715.6337752477357,3518.5492247522643,55.38779652082984,21.538106203231784
2019-01-20 20:00:00,3517.99,3554.29,3510.28,3539.28,2836.333809,-9.744499625748176,3710.298,-73.76326530612236,3614.1745,3718.153548365526,3510.195451634474,53.11223721666382,22.49204176595335
2019-01-21 00:00:00,3539.26,3549.07,3520.0,3530.95,2662.271804,-14.191505054288882,3705.59204,-77.16326530612253,3610.4745000000003,3720.5886575774907,3500.36034242251,48.30378977333109,23.377839074194803
2019-01-21 04:00:00,3530.85,3537.0,3501.0,3526.83,3133.44879,-17.842560531872095,3700.9801992,-78.8448979591837,3606.0055,3721.927633947751,3490.0833660522494,45.84303181866487,24.483298787007875
2019-01-21 08:00:00,3526.82,3550.0,3516.35,3545.05,3547.933018,-19.046292766081933,3696.460595216,-71.40816326530604,3603.2145000000005,3722.1456663904814,3484.2833336095196,43.40442545493191,25.084250942723305
2019-01-21 12:00:00,3545.07,3559.51,3518.32,3528.17,3756.517244,-21.118888758513094,3692.03138331168,-78.29795918367344,3599.4224999999997,3722.7647641068343,3476.080235893165,42.96154036394554,25.33190345292686
2019-01-21 16:00:00,3528.16,3540.81,3520.9,3528.82,2671.367978,-22.450194578697392,3687.6907556454466,-78.03265306122444,3595.9129999999996,3723.0387500430184,3468.7872499569808,38.3512322911564,25.561866498115872
2019-01-21 20:00:00,3528.78,3534.34,3475.5,3526.9,3872.898005,-23.390560169112632,3683.436940532538,-78.81632653061222,3591.7240000000006,3722.1069414302356,3461.3410585697657,42.448985832925146,26.55766252386098
2019-01-22 00:00:00,3526.88,3550.0,3514.43,3523.0,3061.219918,-24.17186585768195,3679.268201721887,-80.40816326530613,3588.4785,3722.2666409206363,3454.690359079364,41.07318866634015,26.945531877491145
2019-01-22 04:00:00,3523.66,3590.51,3500.04,3515.7,4164.778926,-25.090873267727147,3675.1828376874496,-83.38775510204088,3584.5200000000004,3721.9527454429985,3447.0872545570023,50.952550933072175,26.07545525996981
2019-01-22 08:00:00,3516.58,3540.0,3434.85,3535.15,7542.076166,-23.973390489070425,3671.1791809337005,-64.82553042258456,3580.971,3719.6485355852556,3442.2934644147444,61.79204074645776,26.390420222288476
2019-01-22 12:00:00,3535.15,3585.0,3520.0,3577.32,7136.308579,-19.46068015833862,3661.7260136963523,-50.03682272488157,3579.6169999999997,3717.8812685729026,3441.352731427097,62.43363259716621,25.559077875041655
2019-01-22 16:00:00,3577.33,3608.5,3560.0,3578.46,4858.602289,-15.612366592570652,3652.650973148498,-49.63703314045237,3573.7709999999997,3701.443856927382,3446.0981430726174,59.646906077732964,24.266597838483893
2019-01-22 20:00:00,3578.89,3596.01,3561.94,3570.93,2573.457089,-13.02007115964625,3643.938934222558,-52.27774855339299,3568.0305,3684.9182576951484,3451.1427423048513,54.5315248621864,23.0664378045374
2019-01-23 00:00:00,3570.41,3599.76,3566.24,3581.31,2268.435208,-10.01265939698851,3635.5753768536556,-48.63755917937928,3562.7695,3666.5908761178284,3458.9481238821713,50.32921988974921,21.86283717518528
2019-01-23 04:00:00,3582.07,3583.01,3556.62,3561.73,3023.782775,-9.104258051350826,3627.5463617795094,-55.50412063826054,3557.5909999999994,3650.161654723835,3465.020345276164,45.541375911799435,20.95350125854237
2019-01-23 08:00:00,3561.75,3582.96,3551.92,3577.8,3714.151288,-7.006858044924229,3619.838507308329,-49.86849026827977,3552.4449999999997,3626.6941175705106,3478.195882429489,42.64110072943954,20.213593972630758
2019-01-23 12:00:00,3577.8,3607.98,3543.99,3549.07,6063.402997,-7.575597549348458,3612.438967015996,-59.94388918113267,3545.9550000000004,3592.3238802970213,3499.5861197029794,46.91088058355168,18.859144825492546
2019-01-23 16:00:00,3549.09,3574.21,3533.39,3533.4,3912.383545,-9.184888072195918,3607.98,-65.43924250394525,3543.625,3587.5348014115234,3499.7151985884766,45.69270446684138,17.863233498462513
2019-01-23 20:00:00,3533.4,3555.0,3514.5,3552.82,5956.686885,-8.791883347108069,3607.98,-58.62879186393119,3545.0345,3588.2186579633026,3501.850342036698,44.6541635734731,17.390062749205523
2019-01-24 00:00:00,3552.97,3555.0,3529.22,3532.57,3031.400681,-9.999165874778555,3601.0548,-62.80875356803035,3545.763,3587.5678868435193,3503.9581131564805,40.879330858778516,16.950689910609746
