Date,Open,High,Low,Close,Volume,ATR,MACD
2018-01-04 02:00:00,15175.0,15280.0,15059.0,15119.97,1060.061643,424.307773311111,358.7078095888028
2018-01-04 04:00:00,15119.97,15119.97,14730.0,14875.1,888.843951,421.8550752174602,333.66792574252577
2018-01-04 06:00:00,14890.0,15100.0,14685.0,14748.0,1951.056491,421.36542698764157,300.1082683046443
2018-01-04 08:00:00,14734.07,14800.0,13918.04,14299.01,2329.055792,454.2650393456671,234.57818605781904
2018-01-04 10:00:00,14299.01,14571.78,14214.8,14539.97,2010.496259,447.3161079638339,199.7855781885646
2018-01-04 12:00:00,14539.99,14653.4,14181.88,14518.95,1788.22705,449.0449573949886,168.5728446364301
2018-01-04 14:00:00,14518.95,14600.8,14270.01,14353.01,2172.604135,440.5981747239179,128.95998678633805
2018-01-04 16:00:00,14367.99,14648.89,14238.01,14648.89,1995.358896,438.47544795792373,120.05760543043652
2018-01-04 18:00:00,14648.0,14988.0,14630.0,14895.19,1641.25723,432.7272016752149,131.3624906310215
2018-01-04 20:00:00,14905.0,15011.0,14722.65,14797.88,1835.18606,422.4145444126996,130.95996489779645
2018-01-04 22:00:00,14797.89,15100.08,14601.0,15059.54,1655.028064,427.8906483832211,150.02533687435425
2018-01-05 00:00:00,15059.56,15100.0,14802.0,15040.0,1624.006021,418.61274492727676,161.69415723348902
2018-01-05 02:00:00,15038.04,15200.0,14642.0,14965.37,2000.968669,428.5689774324713,163.0403366347091
2018-01-05 04:00:00,14970.0,15083.63,14600.0,15000.0,1810.679609,432.5019076158661,164.99953318398548
2018-01-05 06:00:00,14999.0,15020.0,14700.0,14920.14,1623.81917,424.4660570718757,158.28358138431213
2018-01-05 08:00:00,14916.95,16111.0,14880.0,15880.39,2346.363268,482.07562442388456,227.81913389015972
2018-01-05 10:00:00,15873.5,16350.0,15826.37,16090.69,1888.961494,485.0437941078927,296.4783942991289
2018-01-05 12:00:00,16090.7,16199.0,15750.0,16093.94,2001.742545,482.4692373859004,347.1518502400704
2018-01-05 14:00:00,16071.62,16267.04,15901.01,16087.72,1779.05849,474.15214900119327,382.4009470571582
2018-01-05 16:00:00,16094.99,17118.13,16087.73,16650.0,1945.193639,513.8848526439652,450.5141602664771
2018-01-05 18:00:00,16650.0,16988.0,16310.0,16593.01,2265.921189,525.6073631693963,494.1989380200266
2018-01-05 20:00:00,16594.14,16950.0,16353.0,16799.95,2138.477349,530.7068372287251,539.301040954917
2018-01-05 22:00:00,16799.94,17176.24,16645.24,16960.39,1826.299682,530.7277774266734,581.2901980582647
2018-01-06 00:00:00,16960.39,17099.99,16677.98,17025.03,1934.177888,522.9622218961969,612.719763332303
2018-01-06 02:00:00,17025.03,17073.26,16288.0,16521.59,2313.535752,541.6977774750399,590.2010493637317
2018-01-06 04:00:00,16521.57,16750.0,16300.0,16642.84,1502.458519,535.1479362268227,575.5046090822143
2018-01-06 06:00:00,16637.82,16719.38,16415.21,16518.0,661.521913,518.6495122106212,547.4731004960468
2018-01-06 08:00:00,16500.18,16600.0,16340.0,16419.96,1158.58093,500.1745470527197,511.45122795137104
2018-01-06 10:00:00,16419.95,16750.01,16390.0,16529.89,1411.423933,490.16279369181103,486.1698038442737
2018-01-06 12:00:00,16505.16,16557.36,16011.21,16168.0,1818.791801,494.1618798566818,431.95330571085833
2018-01-06 14:00:00,16159.69,16639.0,16145.0,16556.22,1818.162018,494.15031700977596,415.52256437315737
2018-01-06 16:00:00,16550.04,16982.0,16501.75,16889.93,1588.409273,493.1574372233634,424.53491729236157
2018-01-06 18:00:00,16854.03,16929.99,16582.98,16770.01,1617.278348,482.71833456455187,417.19160499495774
2018-01-06 20:00:00,16770.01,16877.18,16612.18,16790.99,1267.742093,467.16702495279816,408.3575955882152
2018-01-06 22:00:00,16790.99,17143.13,16790.0,17069.79,1479.37504,459.0215231704555,419.02317117452185
2018-01-07 00:00:00,17069.79,17099.96,16792.01,16951.02,1509.639946,448.23070008685164,413.1296686147962
2018-01-07 02:00:00,16951.02,16967.97,16605.01,16740.68,1644.664657,442.1399357949339,387.02496240857363
2018-01-07 04:00:00,16727.93,16744.94,16400.0,16564.0,1474.148184,435.19708323815274,348.0678853249665
2018-01-07 06:00:00,16564.0,16749.98,16400.0,16746.99,1299.415064,429.1101487211418,328.1768661247079
2018-01-07 08:00:00,16747.0,16886.75,16579.33,16690.06,1084.300253,420.4179952410601,304.311402464964
2018-01-07 10:00:00,16690.06,16814.72,16560.02,16607.0,391.406267,408.58099558098445,275.51958446983554
2018-01-07 12:00:00,16611.0,16649.05,16300.0,16386.0,616.903726,404.32878161091406,232.192438354341
2018-01-07 14:00:00,16386.0,16592.0,16376.99,16439.65,596.147739,390.8060114958488,199.88037301195072
2018-01-07 16:00:00,16439.64,16474.87,15715.06,15800.01,1748.66317,417.16343924614523,121.2614001880047
2018-01-07 18:00:00,15800.01,16199.96,15610.0,16100.9,1029.792013,429.50605072856337,82.28606364288498
2018-01-07 20:00:00,16100.9,16299.95,15872.07,16198.99,531.922594,429.38990424795173,58.63694169280279
2018-01-07 22:00:00,16198.99,16500.0,16000.94,16150.03,566.121945,434.36633965881225,35.53455906304771
2018-01-08 00:00:00,16218.85,16322.3,15655.0,15850.07,1460.173438,451.0044582546113,-6.898983556426174
2018-01-08 02:00:00,15850.08,16100.0,15514.99,15670.37,1713.970696,460.5762826649962,-54.40105844568643
2018-01-08 04:00:00,15632.48,15899.99,15476.0,15768.71,1460.386807,457.9629767603536,-83.15304237948476
2018-01-08 06:00:00,15768.71,15921.68,15639.64,15865.0,1597.04576,445.3970498488998,-97.05065893867868
2018-01-08 08:00:00,15864.99,15869.97,14619.0,14650.0,2588.807658,502.93797485969264,-203.75619146865938
2018-01-08 10:00:00,14650.0,15468.12,14551.0,15400.0,2315.103598,532.5224052268575,-225.20632445974297
2018-01-08 12:00:00,15414.0,15499.0,14444.0,14609.88,2175.693643,569.8422334249391,-302.4750460401101
2018-01-08 14:00:00,14659.88,14700.0,12812.0,14299.98,6559.955318,663.996359608872,-384.28757666814454
2018-01-08 16:00:00,14297.9,14966.51,14238.32,14699.95,2904.233769,668.5816196368097,-412.09992885058455
2018-01-08 18:00:00,14739.8,15247.33,14580.22,15196.55,1240.040935,668.4765039484662,-389.57912296673567
2018-01-08 20:00:00,15196.56,15270.99,14527.08,14888.97,1192.327043,673.86461080929,-392.031265103702
2018-01-08 22:00:00,14889.3,15000.0,14392.32,14902.54,1392.871247,669.1371386086264,-388.40235919843144
2018-01-09 00:00:00,14902.54,15320.0,14701.0,15240.24,1319.352468,665.5559144222959,-354.193930250447
2018-01-09 02:00:00,15242.34,15500.0,15053.22,15210.0,948.378464,649.929063392132,-325.7683642057236
2018-01-09 04:00:00,15186.53,15397.0,14670.0,14880.0,1074.078023,655.434130292694,-326.10994791193116
2018-01-09 06:00:00,14880.0,15150.0,14601.0,15062.28,1020.618741,647.8316924146445,-308.12036309016
2018-01-09 08:00:00,15062.28,15300.0,14766.0,14811.0,720.59435,639.70085724217,-310.55974406353016
2018-01-09 10:00:00,14802.01,14816.1,14170.33,14726.0,1832.724293,640.1343674391579,-315.71242438097397
2018-01-09 12:00:00,14726.0,14829.98,14011.05,14041.03,1754.448043,652.9054840506467,-370.79304372505794
2018-01-09 14:00:00,14072.87,14800.0,14064.13,14654.96,1752.089652,660.4815209041718,-360.7473404336688
2018-01-09 16:00:00,14655.01,14998.62,14585.01,14949.98,867.462033,642.8478408395882,-325.23133539985974
2018-01-09 18:00:00,14949.98,14990.0,14650.0,14717.82,691.499115,621.2158522081891,-312.2189515653954
2018-01-09 20:00:00,14717.82,14861.56,14420.0,14462.81,818.837181,608.3832913361756,-318.80869127839105
2018-01-09 22:00:00,14452.0,14536.36,14125.0,14400.0,1514.92189,594.3101990978773,-325.34892961445803
2018-01-10 00:00:00,14401.0,14480.0,13750.0,14121.58,1799.636663,604.0023277337433,-348.9755103095031
2018-01-10 02:00:00,14120.0,14300.01,13950.0,13964.05,1023.618512,585.8600186099045,-376.0759309644891
2018-01-10 04:00:00,13980.0,14323.0,13866.66,14136.72,1489.889004,576.6085887091971,-379.2484436603954
2018-01-10 06:00:00,14136.77,14349.99,13855.0,13979.0,1246.628883,570.778689515683,-389.9937633661866
2018-01-10 08:00:00,13978.95,13979.0,13131.31,13754.38,3262.365085,590.5580688359914,-411.88649232808893
2018-01-10 10:00:00,13750.6,14128.3,13485.09,13919.08,1658.656704,594.318921061992,-411.20659060504113
2018-01-10 12:00:00,13919.09,14100.0,13639.06,13861.94,1192.883239,584.7918552718497,-410.54596571541697
2018-01-10 14:00:00,13813.1,14490.0,13500.0,14399.95,2028.166418,613.7352941810033,-362.4316189703786
2018-01-10 16:00:00,14399.95,14698.12,14270.97,14567.51,1441.368862,600.4077731680746,-307.2383089112136
2018-01-10 18:00:00,14550.0,14735.43,14172.95,14349.98,796.803857,597.6986465132122,-277.8472163131646
2018-01-10 20:00:00,14349.98,14589.99,14240.0,14515.0,610.664214,580.0051717622684,-238.48966836525688
2018-01-10 22:00:00,14500.0,14955.66,14251.0,14907.09,860.320214,588.9090880649635,-173.65831691472704
2018-01-11 00:00:00,14940.0,14968.68,14295.0,14427.87,1111.939525,594.9641532031803,-159.1138869530314
2018-01-11 02:00:00,14377.94,14505.02,12613.0,12920.0,3868.468072,687.6109994029531,-266.1913405505293
2018-01-11 04:00:00,12911.92,13613.81,11400.0,12868.84,9608.950156,796.6252137313135,-351.1315524511265
2018-01-11 06:00:00,12868.84,13631.98,12780.03,13530.42,3259.475686,800.5769841790767,-360.90303980970384
2018-01-11 08:00:00,13530.42,13896.7,13300.0,13425.24,1805.254508,786.0143424519999,-372.83633571958853
2018-01-11 10:00:00,13425.25,13569.64,13041.0,13385.1,1874.977263,767.6304608482857,-381.13898823337695
2018-01-11 12:00:00,13385.1,13942.45,13282.13,13754.95,2040.276158,759.9654279305512,-353.79674745946977
2018-01-11 14:00:00,13754.95,14400.0,13680.83,13958.08,2401.217304,757.0514687926546,-312.13878961712726
2018-01-11 16:00:00,13950.05,14190.0,13609.19,13650.01,1440.475253,744.4627924503221,-300.5190358703676
2018-01-11 18:00:00,13650.01,13849.99,13205.58,13430.16,1349.053607,737.3161644181563,-305.52841358022306
2018-01-11 20:00:00,13400.0,13655.92,13008.0,13379.51,1768.267471,730.9307241025737,-310.01179026366844
2018-01-11 22:00:00,13379.51,13459.0,12511.0,13238.78,3026.368748,746.4356723809613,-321.2178342149291
2018-01-12 00:00:00,13238.76,13500.0,12500.0,13392.56,2437.330647,764.5474100680354,-314.06954575264353
2018-01-12 02:00:00,13392.56,13855.0,13228.01,13850.0,1734.372832,754.7218807774615,-268.3989545556633
2018-01-12 04:00:00,13854.95,13880.0,13354.1,13550.0,1389.524445,738.3774607219285,-253.49009872263923
2018-01-12 06:00:00,13550.0,13966.63,13517.78,13722.04,1489.943791,717.6969278132192,-225.19660656032647
2018-01-12 08:00:00,13722.04,13770.0,13301.99,13476.03,1108.006136,699.8621472551322,-220.08772687121564
2018-01-12 10:00:00,13496.99,14109.78,13476.03,13900.02,1324.967679,695.1398510226227,-179.75435700799608
2018-01-12 12:00:00,13900.02,14059.48,13738.56,13811.74,1067.270106,668.4098616638639,-153.14793495552476
2018-01-12 14:00:00,13811.74,13872.99,13358.99,13411.79,1574.423534,657.3805858307308,-162.46201528529127
2018-01-12 16:00:00,13411.79,13600.0,13222.0,13520.01,1894.732935,637.4248296999642,-159.27501821846818
2018-01-12 18:00:00,13520.06,13801.01,13350.0,13717.0,941.120142,624.1094847213953,-139.24868127758418
2018-01-12 20:00:00,13717.0,13900.0,13625.08,13700.81,708.862558,599.1673786698672,-123.2631616654653
2018-01-12 22:00:00,13714.99,13780.05,13510.0,13740.01,746.607332,575.6589944791623,-106.20712024097884
2018-01-13 00:00:00,13749.95,14250.0,13706.15,14170.38,1691.623472,573.3869234449364,-57.302277298822446
2018-01-13 02:00:00,14184.97,14189.01,13820.0,14066.0,1241.627265,558.7885717702982,-26.66010944044865
2018-01-13 04:00:00,14065.99,14194.75,13948.42,14130.0,1046.939292,536.470102358134,2.7565190462028113
2018-01-13 06:00:00,14148.81,14320.0,13948.41,14255.09,974.030693,524.6929521896958,35.751011233222016
2018-01-13 08:00:00,14250.0,14254.0,13974.94,14171.05,848.096416,507.2255984618604,54.48993233435249
2018-01-13 10:00:00,14150.0,14249.5,13981.07,14178.0,832.583116,490.16877000029893,69.10487129011926
2018-01-13 12:00:00,14166.0,14560.0,14143.22,14527.86,1125.995654,484.9267150002776,107.67686196725663
2018-01-13 14:00:00,14520.0,14580.0,14083.55,14241.26,1441.927958,485.7498067859721,113.80731777450274
2018-01-13 16:00:00,14257.84,14357.0,14141.01,14318.0,1014.729638,466.48124915840265,123.435141352551
2018-01-13 18:00:00,14318.0,14350.0,13923.18,14089.34,933.726896,463.6483027899453,111.3309559353238
2018-01-13 20:00:00,14086.64,14255.0,14022.0,14170.2,564.834906,447.1734240192349,107.02926131002823
2018-01-13 22:00:00,14162.0,14348.19,14142.01,14210.0,505.393222,429.95960801786106,105.61420983653261
2018-01-14 00:00:00,14210.0,14339.5,14109.77,14300.2,544.212087,415.65749315944237,110.49741213124253
2018-01-14 02:00:00,14300.2,14330.0,14088.55,14162.0,539.411089,403.21410079091083,102.03955168258108
2018-01-14 04:00:00,14165.0,14200.0,13359.07,13763.89,1967.696048,434.47952216298864,62.492116269155304
2018-01-14 06:00:00,13762.88,13887.49,13515.71,13590.0,715.0219,430.00098486563235,16.92393050343344
2018-01-14 08:00:00,13590.0,13720.0,13250.0,13411.06,1448.487065,432.85805737523003,-33.24492080023265
2018-01-14 10:00:00,13411.36,13588.0,13120.0,13280.15,1515.596084,435.3681961341422,-82.6151043481168
2018-01-14 12:00:00,13280.16,13426.45,12580.0,13398.01,3677.078127,464.7311821245607,-110.95202759106905
2018-01-14 14:00:00,13399.08,13410.0,12569.2,12869.89,2576.487037,491.5932405442349,-174.0181409285251
2018-01-14 16:00:00,12869.82,13300.0,12690.01,13270.75,1422.120507,500.0501519339324,-189.46836487179098
2018-01-14 18:00:00,13280.22,13450.0,13081.0,13109.0,899.299709,490.6894267957944,-212.31719143848932
2018-01-14 20:00:00,13130.52,13395.0,13100.0,13265.0,836.855702,476.71161059609483,-215.35468015668994
2018-01-14 22:00:00,13250.24,13600.8,13240.81,13474.99,875.628974,468.3743526963737,-198.52895558939053
2018-01-15 00:00:00,13477.98,13733.52,13423.85,13460.94,1089.784368,457.0383275037756,-184.204767331943
2018-01-15 02:00:00,13460.81,13519.89,13215.56,13368.43,1035.377764,446.1305898249344,-178.2626281862831
2018-01-15 04:00:00,13367.0,13580.0,13338.21,13520.01,724.819499,431.5348334088677,-159.48377126947162
2018-01-15 06:00:00,13520.03,13736.4,13251.0,13355.0,1227.580733,435.3823453082343,-156.1167036421175
2018-01-15 08:00:00,13346.34,13619.0,13290.33,13532.01,1320.691299,427.76003492907466,-137.57912412049154
2018-01-15 10:00:00,13532.0,13740.27,13147.79,13644.9,1766.667268,439.525746719855,-112.48205612923812
2018-01-15 12:00:00,13645.0,14200.27,13520.17,14085.48,2164.007356,456.70962195415115,-56.39128142236768
2018-01-15 14:00:00,14067.03,14249.99,13900.0,13990.01,1534.869969,449.0867918145689,-19.418722533253458
2018-01-15 16:00:00,13990.01,14100.0,13770.0,13825.05,1016.143404,440.58059239924256,-3.3895242864200554
2018-01-15 18:00:00,13801.05,13899.0,13655.21,13760.0,852.656543,426.52412151358243,4.018417636731101
2018-01-15 20:00:00,13774.97,13841.75,13556.99,13801.2,888.878236,416.3981128340409,13.063176492341881
2018-01-15 22:00:00,13801.34,13815.0,13340.64,13539.93,1030.618266,420.53824763160947,-0.8413933671381528
2018-01-16 00:00:00,13500.0,13542.93,12501.0,12973.76,4352.415392,464.92337280078027,-56.89025700784441
2018-01-16 02:00:00,12973.76,13211.1,12644.7,12828.99,2765.601235,472.17170331501023,-111.70346633309418
2018-01-16 04:00:00,12829.98,13169.0,12802.05,13055.0,1375.356437,464.65586736393817,-135.3460267294231
2018-01-16 06:00:00,13055.0,13114.16,12222.0,12347.32,2011.169571,495.19187683794263,-208.78010080940294
2018-01-16 08:00:00,12340.0,12488.0,10620.88,10900.01,11142.338103,593.1867427780898,-379.38958789987555
2018-01-16 10:00:00,10900.02,12250.0,10900.02,12127.16,6237.922996,647.2441182939403,-410.84215370694255
2018-01-16 12:00:00,12140.0,12200.0,11000.0,11288.82,4747.369956,686.7266812729447,-497.6786408354783
2018-01-16 14:00:00,11286.97,12050.0,11200.0,11964.02,3352.491191,698.38906118202,-506.17926589817034
2018-01-16 16:00:00,11963.9,11988.47,10878.0,10910.88,3368.45617,727.8234139547328,-591.0820431877673
2018-01-16 18:00:00,10898.21,11523.3,10575.35,11064.52,4920.016389,743.5467415293946,-638.6091531076763
2018-01-16 20:00:00,11082.12,11281.13,9880.0,10049.0,6821.709347,790.5169742772949,-749.5780380522465
2018-01-16 22:00:00,10040.0,11439.0,9035.0,10900.0,12306.322388,905.7657618289168,-760.0912323757439
2018-01-17 00:00:00,10899.99,11488.88,10593.0,10670.68,6587.364415,905.059635983994,-777.9593905223501
2018-01-17 02:00:00,10670.63,10958.31,9777.0,10415.99,6284.470551,924.79180484228,-803.4101766426575
2018-01-17 04:00:00,10415.99,10915.92,9950.55,10539.99,4724.865708,927.6902473535458,-804.3028418179092
2018-01-17 06:00:00,10534.04,11111.0,10517.0,10765.01,3525.288941,903.8552296854353,-777.8860656239558
2018-01-17 08:00:00,10777.93,10799.78,9910.0,10250.0,4052.779975,902.8498561364758,-789.4077815332657
2018-01-17 10:00:00,10255.01,10360.0,9587.99,9808.14,5649.564174,893.5041521267275,-824.686758025935
2018-01-17 12:00:00,9850.76,10333.01,9711.95,9720.0,3907.665157,874.043855546247,-849.9599531922613
2018-01-17 14:00:00,9722.0,9856.24,9037.94,9227.47,10113.071369,870.0621515786578,-899.3648787135444
2018-01-17 16:00:00,9227.46,10349.95,9150.01,9849.99,8213.185231,893.6248550373251,-878.1635539371873
2018-01-17 18:00:00,9840.01,10600.83,9620.03,10390.0,3540.583442,899.8516511060876,-808.4675467313555
2018-01-17 20:00:00,10366.0,11487.0,10181.89,11419.0,7680.542833,928.7986760270815,-662.5636374193073
2018-01-17 22:00:00,11419.0,11680.99,10351.02,10988.79,8052.41485,957.4537705965756,-575.0196214350017
2018-01-18 00:00:00,10972.59,11500.0,10650.0,11380.01,4689.9539,949.7785012682488,-468.6696417158455
2018-01-18 02:00:00,11377.78,11600.0,10902.01,10955.45,4762.053506,931.7936083205167,-413.87407764282216
2018-01-18 04:00:00,10950.01,11325.06,10500.25,10800.97,4674.010789,924.1519220119083,-378.54975732757157
2018-01-18 06:00:00,10789.12,11108.93,10435.33,10472.97,3522.562885,906.2553561539149,-372.72529260961346
2018-01-18 08:00:00,10461.71,11235.0,10440.01,11050.24,3379.67351,898.3078307143496,-317.8643553791935
2018-01-18 10:00:00,11052.29,11499.0,10898.55,11413.78,3345.989987,877.0322713776104,-242.25941190374397
2018-01-18 12:00:00,11413.78,11878.82,11230.0,11380.0,5106.040858,860.7313948506383,-182.95867941553115
2018-01-18 14:00:00,11371.0,11811.0,11315.0,11700.0,3351.238546,834.679152361307,-108.8859268459546
2018-01-18 16:00:00,11696.99,11700.06,10900.0,10910.33,4520.210964,832.2063557640707,-112.60447196271525
2018-01-18 18:00:00,10910.33,11551.84,10888.0,11541.94,3025.687832,820.1801874952085,-63.849776860888596
2018-01-18 20:00:00,11535.0,11742.95,11131.64,11324.99,2741.763051,805.260888388408,-42.230573839673525
2018-01-18 22:00:00,11324.99,11333.19,10635.3,10961.97,5345.249109,797.5915392178075,-53.770052112628036
2018-01-19 00:00:00,10960.0,11435.0,10833.0,11186.05,2615.601286,783.6207149879641,-44.322862131466536
2018-01-19 02:00:00,11200.0,11230.0,10360.0,10830.52,5616.131511,789.7906639173952,-64.77748123874517
2018-01-19 04:00:00,10830.52,11201.0,10601.0,11120.04,3132.606898,776.2341879232956,-56.96936251950319
2018-01-19 06:00:00,11105.01,11333.0,10901.11,11069.72,2355.775377,751.638174500203,-54.21679813810806
2018-01-19 08:00:00,11060.0,11580.0,10950.0,11292.75,3474.880643,742.9497334644742,-33.65080840182236
2018-01-19 10:00:00,11301.34,11596.0,11247.71,11530.22,2423.534269,714.7597525027261,1.7891072992752015
2018-01-19 12:00:00,11535.18,11795.0,11501.0,11570.0,3316.165045,684.7054844668171,32.708367665671176
2018-01-19 14:00:00,11570.0,11695.0,11123.0,11400.0,3104.323745,676.6550927191873,42.99886091380722
2018-01-19 16:00:00,11383.16,11700.0,11180.22,11235.93,2600.086748,665.4497289535311,37.48299253655023
2018-01-19 18:00:00,11246.0,11339.96,11003.0,11160.5,2510.509631,641.9861768854217,26.717078650815893
2018-01-19 20:00:00,11141.1,11445.7,11061.22,11230.97,1468.081019,623.5928785364631,23.599316163124968
2018-01-19 22:00:00,11245.0,11487.39,11170.0,11474.98,1511.679249,601.7212443552871,40.35287186464302
2018-01-20 00:00:00,11474.98,11650.93,11412.45,11639.94,1680.853109,575.7754411870523,66.17821753546377
2018-01-20 02:00:00,11639.0,11795.0,11545.0,11749.93,1980.568861,552.5057668165485,94.4317138013721
2018-01-20 04:00:00,11749.91,12869.0,11545.0,12751.01,6045.473961,607.6124977582238,195.3497326558445
2018-01-20 06:00:00,12769.93,12844.0,12312.96,12660.98,3853.987005,602.1430336326365,265.00846842324063
2018-01-20 08:00:00,12660.98,12835.0,12500.0,12554.55,2481.450197,583.0613883731625,308.0742190281999
2018-01-20 10:00:00,12554.6,12600.0,12300.0,12320.01,1785.077525,562.8427177750794,319.59463082378716
2018-01-20 12:00:00,12320.05,12670.0,12240.24,12451.06,1851.308412,553.3368093625738,335.4326214804587
2018-01-20 14:00:00,12451.06,12700.0,12444.0,12539.05,1621.210264,532.0984658366757,351.03785494103795
2018-01-20 16:00:00,12539.08,12985.0,12535.0,12850.0,2672.574358,526.2342897054846,384.0688742626753
2018-01-20 18:00:00,12850.0,13099.0,12680.0,12770.02,2250.284973,518.5746975836643,399.19085379657736
2018-01-20 20:00:00,12779.53,12919.0,12600.0,12875.0,1290.494121,504.31936204197393,414.86384797502797
2018-01-20 22:00:00,12892.99,12929.97,12704.0,12799.94,1255.575041,484.43726475326145,416.42777392139396
2018-01-21 00:00:00,12799.8,12799.8,12201.0,12508.95,3265.574604,492.6160315565999,389.6945788774192
2018-01-21 02:00:00,12508.96,12650.0,12330.2,12400.0,1865.050281,480.272029302557,355.6176359925121
2018-01-21 04:00:00,12409.96,12410.0,11854.48,11938.14,4783.112135,485.64688435237434,288.02302107137257
2018-01-21 06:00:00,11962.44,12100.0,11300.0,11701.14,5195.377284,508.1006783272047,212.8759806508624
2018-01-21 08:00:00,11721.43,11990.0,11515.0,11633.23,3815.047089,505.7363441609758,146.1568352427621
2018-01-21 10:00:00,11638.5,12194.18,11600.54,12194.18,2873.364003,512.0151767209061,136.9665437094318
2018-01-21 12:00:00,12194.18,12291.35,11883.04,11995.96,2515.910017,504.6076640979842,112.39287890458036
2018-01-21 14:00:00,11995.98,12081.99,11403.0,11412.0,3326.12188,517.0635452338424,45.27547338619479
2018-01-21 16:00:00,11420.99,11440.0,11024.0,11311.43,5990.36307,509.8447205742823,-15.848026360530639
2018-01-21 18:00:00,11311.45,11548.99,11100.01,11356.99,2408.202887,505.4972405332621,-59.921787969951765
2018-01-21 20:00:00,11356.99,11400.0,10965.0,11238.99,3033.97327,500.4617233523148,-103.18274891214969
2018-01-21 22:00:00,11238.99,11542.39,11079.0,11530.0,2307.676906,497.81374311286373,-112.68631946330606
2018-01-22 00:00:00,11530.0,11770.0,11310.0,11370.38,2913.758107,495.1127614619449,-131.5811816391306
