Date,Open,High,Low,Close,Volume,ATR,MACD
2018-01-09 16:00:00,14655.01,14998.62,14125.0,14400.0,3892.720219,1004.1670260619327,137.33097234367233
2018-01-10 00:00:00,14401.0,14480.0,13750.0,13979.0,5559.773062,984.5836670575089,27.22047425105484
2018-01-10 08:00:00,13978.95,14490.0,13131.31,14399.95,8142.071446,1011.3055479819726,-25.77858236567954
2018-01-10 16:00:00,14399.95,14955.66,14172.95,14907.09,3709.157147,994.9772945546887,-26.552674217928143
2018-01-11 00:00:00,14940.0,14968.68,11400.0,13530.42,17848.833439,1178.8132020864966,-136.6763909202
2018-01-11 08:00:00,13530.42,14400.0,13041.0,13958.08,8121.725233,1191.6836876517468,-187.28276279895545
2018-01-11 16:00:00,13950.05,14190.0,12511.0,13238.78,7584.165079,1226.491995676622,-282.17741013645536
2018-01-12 00:00:00,13238.76,13966.63,12500.0,13722.04,7051.171715,1243.6447102711488,-314.7587160545936
2018-01-12 08:00:00,13722.04,14109.78,13301.99,13411.79,5074.667455,1212.512230966067,-361.44767406960636
2018-01-12 16:00:00,13411.79,13900.0,13222.0,13740.01,4291.322967,1174.3327858970622,-367.7254881945355
2018-01-13 00:00:00,13749.95,14320.0,13706.15,14255.09,4954.220722,1134.2983011901292,-327.36439683151
2018-01-13 08:00:00,14250.0,14580.0,13974.94,14241.26,4248.603144,1096.4955653908341,-293.11505862023114
2018-01-13 16:00:00,14257.84,14357.0,13923.18,14210.0,3018.684662,1049.161596434346,-265.4348641969209
2018-01-14 00:00:00,14210.0,14339.5,13359.07,13590.0,3766.341124,1044.2521966890356,-290.1818929057572
2018-01-14 08:00:00,13590.0,13720.0,12569.2,12869.89,9217.648313,1051.8627540683901,-363.70834681831184
2018-01-14 16:00:00,12869.82,13600.8,12690.01,13474.99,4033.904892,1041.7861287777907,-368.89963296839414
2018-01-15 00:00:00,13477.98,13736.4,13215.56,13355.0,4077.562364,1004.5756910079486,-378.33474738263794
2018-01-15 08:00:00,13346.34,14249.99,13147.79,13990.01,6786.235892,1011.5488559359522,-330.7593555717722
2018-01-15 16:00:00,13990.01,14100.0,13340.64,13539.93,3788.296449,993.5353662262414,-325.6196684769711
2018-01-16 00:00:00,13500.0,13542.93,12222.0,12347.32,10504.542635,1016.9206972100814,-413.01906270780273
2018-01-16 08:00:00,12340.0,12488.0,10620.88,11964.02,25480.122246,1077.6492188379327,-507.3642398093634
2018-01-16 16:00:00,11963.9,11988.47,9035.0,10900.0,27416.504294,1211.636417492366,-660.3785610164614
2018-01-17 00:00:00,10899.99,11488.88,9777.0,10765.01,21121.989615,1247.368101957197,-783.5043276486158
2018-01-17 08:00:00,10777.93,10799.78,9037.94,9227.47,23723.080675,1284.1160946745401,-993.6943234128557
2018-01-17 16:00:00,9227.46,11680.99,9150.01,10988.79,27486.726356,1373.1778021977873,-1006.5447836450912
2018-01-18 00:00:00,10972.59,11600.0,10435.33,10472.97,17648.58108,1358.2843877550881,-1046.2902464065846
2018-01-18 08:00:00,10461.71,11878.82,10440.01,11700.0,15182.942901,1364.0362172011535,-967.6235833689334
2018-01-18 16:00:00,11696.99,11742.95,10635.3,10961.97,15632.910956,1345.7229159724998,-953.8372965631515
2018-01-19 00:00:00,10960.0,11435.0,10360.0,11069.72,13720.115072,1326.385564831607,-923.5706924097522
2018-01-19 08:00:00,11060.0,11795.0,10950.0,11400.0,12318.903702,1292.0008816293496,-862.9853963646692
2018-01-19 16:00:00,11383.16,11700.0,11003.0,11474.98,8090.356647,1249.5008186558246,-799.7023821257626
2018-01-20 00:00:00,11474.98,12869.0,11412.45,12660.98,13560.882936,1264.2900458946945,-646.3985688944176
2018-01-20 08:00:00,12660.98,12835.0,12240.24,12539.05,7739.046398,1216.4664711879304,-528.6489879422861
2018-01-20 16:00:00,12539.08,13099.0,12535.0,12799.94,7468.928493,1169.8617232459353,-409.5588149690502
2018-01-21 00:00:00,12799.8,12799.8,11300.0,11701.14,15109.114304,1193.438743014083,-399.2407727254176
2018-01-21 08:00:00,11721.43,12291.35,11403.0,11412.0,12530.442989,1171.6466899416484,-409.6723832442185
2018-01-21 16:00:00,11420.99,11548.99,10965.0,11530.0,13740.216133,1129.6712120886737,-403.7635609071622
2018-01-22 00:00:00,11530.0,11770.0,11149.0,11743.97,9596.349212,1093.3375540823397,-377.4640156469959
2018-01-22 08:00:00,11745.0,11926.35,10139.97,10330.0,18499.863449,1142.8405859336012,-465.3527022306589
2018-01-22 16:00:00,10330.06,10849.0,9900.24,10760.05,15656.39413,1128.977686938344,-494.60221220668427
2018-01-23 00:00:00,10760.05,10998.0,10108.4,10250.0,11438.307536,1111.8792807284624,-552.5697517923818
2018-01-23 08:00:00,10250.85,10770.54,9905.0,10750.0,12550.515837,1094.2836178192865,-551.8027842108913
2018-01-23 16:00:00,10750.0,11399.0,10678.0,10799.18,13485.099179,1067.620502260766,-540.9903419836755
2018-01-24 00:00:00,10799.14,11100.1,10500.0,10956.0,8770.508874,1034.2261806707113,-513.8440656861858
2018-01-24 08:00:00,10955.99,11570.48,10729.0,11070.09,11687.456975,1020.458596337089,-477.61864618602885
2018-01-24 16:00:00,11070.09,11390.0,10862.08,11349.99,6700.621913,985.277268027297,-421.4657545983173
2018-01-25 00:00:00,11349.96,11794.05,11248.48,11460.0,8217.587847,953.8696060253473,-363.89256882904556
2018-01-25 08:00:00,11465.91,11483.98,10959.0,10999.0,7126.721072,923.2346341663939,-351.41337691489935
2018-01-25 16:00:00,10998.99,11395.0,10950.21,11175.27,5495.645264,889.0600174402231,-323.5700969033587
2018-01-26 00:00:00,11184.7,11643.0,11010.0,11010.0,6646.945878,870.7700161944929,-311.25208439399466
2018-01-26 08:00:00,11010.09,11147.85,10311.15,11147.85,19011.982935,868.3364436091721,-287.0576063949884
2018-01-26 16:00:00,11147.84,11399.0,10800.93,11089.0,7397.943147,849.0316976370884,-269.5250939297275
2018-01-27 00:00:00,11089.0,11400.0,10842.69,11243.68,6036.535084,828.1944335201534,-240.378138648628
2018-01-27 08:00:00,11243.68,11495.0,10900.0,11464.97,6572.706105,811.537688268714,-197.15008948368086
2018-01-27 16:00:00,11452.62,11650.0,11360.0,11491.0,6251.527156,774.2849962495201,-158.95876789309477
2018-01-28 00:00:00,11499.98,12244.0,11408.0,11969.0,7216.079808,778.6932108031258,-89.09424222647795
2018-01-28 08:00:00,11969.0,12079.9,11652.0,11791.12,5999.837519,753.6365528886168,-47.53161679278492
2018-01-28 16:00:00,11793.0,11999.98,11750.0,11879.95,3671.422197,717.6610848251441,-7.340481575016383
2018-01-29 00:00:00,11879.95,11975.02,11273.0,11318.01,6791.300322,716.543864480491,-20.59517071693699
2018-01-29 08:00:00,11320.0,11528.0,11139.55,11383.91,4390.772596,693.1085884461703,-25.488215819957986
2018-01-29 16:00:00,11383.91,11499.0,11150.0,11251.0,2988.30462,668.529403557158,-39.633841290187775
2018-01-30 00:00:00,11250.11,11308.42,10850.0,11118.99,4521.501601,653.5215890173611,-60.79564083193145
2018-01-30 08:00:00,11119.0,11210.57,10206.25,10323.02,7997.517734,678.5786183732638,-140.1787528280911
2018-01-30 16:00:00,10323.25,10600.0,9900.0,10237.51,13035.353611,680.1087170608878,-207.59733057063204
2018-01-31 00:00:00,10230.0,10347.52,9700.0,10280.0,9366.085519,677.7809515565386,-254.66285637381225
2018-01-31 08:00:00,10280.0,10425.85,9900.0,10017.47,5502.255293,666.9287407310716,-309.57797936634415
2018-01-31 16:00:00,10017.51,10298.0,9860.0,10285.1,3147.615993,650.5766878217092,-327.72529248737374
2018-02-01 00:00:00,10285.1,10335.0,9959.04,10063.75,4286.184581,630.9612101201585,-355.866061542456
2018-02-01 08:00:00,10063.75,10078.1,9224.0,9339.87,14017.45132,646.8996951115759,-431.6036320381172
2018-02-01 16:00:00,9326.23,9560.01,8750.99,9224.52,15261.12841,658.4797168893205,-495.2253339132021
2018-02-02 00:00:00,9224.52,9250.0,8505.0,8673.11,12646.292314,664.6597371115118,-583.4149255940993
2018-02-02 08:00:00,8673.11,9120.0,8010.02,9070.0,25528.303697,696.4683273178324,-614.1999911492876
2018-02-02 16:00:00,9070.0,9247.79,8501.0,8873.03,11797.030964,700.0627325094158,-647.032620958631
2018-02-03 00:00:00,8873.03,8920.0,8229.0,8708.82,9216.859241,699.415394473029,-678.4819734194134
2018-02-03 08:00:00,8708.82,9459.6,8579.0,9173.0,12163.664454,712.3571520106698,-658.3611871887533
2018-02-03 16:00:00,9173.01,9473.01,9022.0,9199.96,7344.47704,693.689498295622,-632.9436915699862
2018-02-04 00:00:00,9199.96,9368.0,8901.01,9200.0,5241.379306,677.4966769887918,-605.8134748707253
2018-02-04 08:00:00,9200.0,9216.0,8357.93,8419.96,12681.918448,690.3947714895924,-639.8791629283314
2018-02-04 16:00:00,8419.96,8585.0,7930.0,8184.81,14091.010695,687.86657352605,-678.0351388945091
2018-02-05 00:00:00,8179.99,8382.8,7910.0,7965.01,10839.178964,672.5046754170464,-717.7364290230598
2018-02-05 08:00:00,7965.01,8049.99,7167.0,7384.85,20949.729697,687.539341458686,-786.9426656876149
2018-02-05 16:00:00,7375.49,7543.99,6625.0,6939.99,31614.273918,704.0715313544941,-867.6834760010115
2018-02-06 00:00:00,6939.63,7150.0,6000.01,6043.0,33231.301973,735.9228505434588,-992.6085726738902
2018-02-06 08:00:00,6040.98,7462.0,6019.24,7290.61,38439.312973,786.4112183617832,-979.6481376150459
2018-02-06 16:00:00,7299.99,7878.0,6781.0,7652.14,28530.885361,808.5961313359415,-929.4898692627885
2018-02-07 00:00:00,7655.02,7770.0,7150.01,7669.97,17636.373864,795.1242648119457,-878.1772673427822
2018-02-07 08:00:00,7669.97,8476.0,7580.6,8169.0,24164.014478,802.2868173253781,-788.1587072363072
2018-02-07 16:00:00,8165.0,8399.0,7531.11,7599.0,18978.072155,806.972758944994,-754.1195651900816
2018-02-08 00:00:00,7599.0,7844.0,7572.09,7784.02,1521.537318,768.753990448923,-704.097336348279
2018-02-09 08:00:00,7789.9,8540.0,7789.9,8333.91,9526.831769,767.8415625597142,-613.016361200448
2018-02-09 16:00:00,8333.98,8738.0,8312.0,8683.92,10956.079056,743.4243080911632,-506.74965575755505
2018-02-10 00:00:00,8683.93,9065.78,8601.0,8915.15,13586.02675,723.5211432275088,-399.2716425956587
2018-02-10 08:00:00,8915.15,8920.17,8231.0,8263.51,18979.104625,721.0674901398296,-362.4977959007756
2018-02-10 16:00:00,8271.0,8572.0,8120.0,8533.98,16816.381278,701.8483837012703,-307.9793941210137
2018-02-11 00:00:00,8533.99,8549.0,7800.0,7850.72,15797.944151,705.2163562940367,-316.26088111269837
2018-02-11 08:00:00,7851.2,8449.9,7726.53,8449.86,17264.187619,706.5130451301769,-271.3504691419366
2018-02-11 16:00:00,8445.06,8500.85,8015.0,8063.88,11963.056182,690.75139904945,-263.8623632486979
2018-02-12 00:00:00,8063.82,8570.0,8053.0,8473.76,12884.578717,678.3405848316322,-222.29165506170102
2018-02-12 08:00:00,8470.01,8840.82,8457.03,8670.0,15910.264183,657.3012573436583,-171.53430072645642
2018-02-12 16:00:00,8669.99,8989.0,8620.0,8903.0,13193.00759,636.7083103905399,-111.2254413387127
2018-02-13 00:00:00,8903.0,8950.0,8554.87,8669.39,12242.260545,619.4527167912155,-81.34293963790333
2018-02-13 08:00:00,8656.26,8680.0,8351.0,8489.91,14585.951506,598.7060941632715,-71.32123101603975
2018-02-13 16:00:00,8486.05,8725.0,8461.0,8539.9,8626.760905,574.7985160087521,-58.668881172516194
2018-02-14 00:00:00,8535.17,8888.85,8533.0,8870.17,9821.935373,559.1593362938413,-21.741155441291994
2018-02-14 08:00:00,8870.17,9350.0,8757.5,9330.08,18470.738818,561.5408122728526,44.1265630711041
2018-02-14 16:00:00,9329.22,9489.6,9170.0,9449.99,12519.278676,544.2593256819346,104.79492870821196
2018-02-15 00:00:00,9449.98,9817.2,9301.5,9810.01,14771.642868,542.2193738475107,179.85242396568174
2018-02-15 08:00:00,9810.01,9925.17,9371.56,9811.01,19353.777221,543.03299000126,236.68832567491518
2018-02-15 16:00:00,9811.01,10219.5,9742.01,10000.09,18302.176626,538.3513478583129,293.60388028272064
2018-02-16 00:00:00,10000.89,10323.37,9679.16,9688.5,14821.074167,545.9126801541478,309.99374351923325
2018-02-16 08:00:00,9688.5,10132.0,9666.0,10039.98,13243.269232,540.2046315717087,347.3404028239729
2018-02-16 16:00:00,10035.05,10213.3,9865.0,10159.98,10096.862575,526.4971578880152,382.21496036672943
2018-02-17 00:00:00,10156.07,10760.0,10050.0,10727.91,15265.260608,539.6045037531569,450.4875628818045
2018-02-17 08:00:00,10727.87,10877.91,10499.86,10731.48,15330.965284,528.064896342217,499.1285185516572
2018-02-17 16:00:00,10731.48,11075.07,10674.0,11039.55,11285.882515,518.9938323177729,556.1248397340023
2018-02-18 00:00:00,11039.55,11274.0,10323.0,10589.76,23189.689083,549.8514157236463,558.5617883556806
2018-02-18 08:00:00,10593.62,10850.0,10080.0,10633.73,23208.343895,565.5763146005287,557.6132804284389
2018-02-18 16:00:00,10620.01,10874.99,10331.0,10383.43,14739.34775,564.0344349862052,530.5486285717288
2018-02-19 00:00:00,10375.01,10843.0,10270.33,10815.62,12255.3633,564.6512610586191,537.7746861931464
2018-02-19 08:00:00,10815.61,11219.0,10672.01,11171.71,15433.143639,563.3897424115748,565.7136807832248
2018-02-19 16:00:00,11171.71,11250.0,10881.0,11153.0,13142.910192,549.504760810748,579.6637912935912
2018-02-20 00:00:00,11147.11,11650.0,11141.0,11535.0,15217.651316,546.6115636099804,614.4604443567732
2018-02-20 08:00:00,11530.92,11595.0,11156.0,11516.99,13557.386048,538.9250233521246,633.283685994802
2018-02-20 16:00:00,11517.0,11786.01,11100.59,11200.99,19378.316924,549.3889502555443,615.606354674228
2018-02-21 00:00:00,11195.07,11304.03,10620.0,11125.0,26270.327846,559.006168094434,588.6792562928731
2018-02-21 08:00:00,11128.0,11185.19,10407.09,10540.31,20188.767558,574.6557275162602,514.2319939565677
2018-02-21 16:00:00,10542.64,10675.51,10200.0,10437.6,21654.72335,567.5738898365273,441.8507827932899
2018-02-22 00:00:00,10439.02,10933.44,10296.0,10600.0,16049.536669,572.5643262767754,393.06150586715194
2018-02-22 08:00:00,10606.99,10670.0,9711.0,9980.98,33251.693399,600.1668743998629,300.97644268152
2018-02-22 16:00:00,9972.12,10127.0,9679.0,9811.04,17758.936415,589.2978119427298,211.84362744854297
2018-02-23 00:00:00,9815.55,9989.0,9570.19,9865.66,19172.882889,577.1201110896776,143.95320380506018
2018-02-23 08:00:00,9865.67,10435.0,9857.34,10292.0,21896.955713,577.158674583272,123.13223708945225
2018-02-23 16:00:00,10292.0,10300.92,9857.75,10131.04,16132.863768,567.5880549701812,92.57618354201622
2018-02-24 00:00:00,10131.04,10496.97,9938.98,10119.16,14951.658797,566.9024796151683,66.63356399867553
2018-02-24 08:00:00,10119.13,10155.0,9556.0,9752.07,15071.78637,569.1951596426563,16.265260208323525
2018-02-24 16:00:00,9751.62,9821.96,9352.0,9694.51,10864.711132,562.1069339538951,-27.974126068544138
2018-02-25 00:00:00,9694.51,9847.0,9487.0,9727.3,8474.84194,547.6707243857597,-59.70009393710279
2018-02-25 08:00:00,9722.64,9787.6,9300.0,9390.0,11082.043154,543.3799583582055,-110.7834010257211
2018-02-25 16:00:00,9390.0,9670.0,9274.8,9590.0,8816.632492,532.7956756183337,-133.58903021451806
2018-02-26 00:00:00,9590.0,9754.98,9379.01,9454.49,7456.750117,521.5938416455955,-160.7442208300763
2018-02-26 08:00:00,9454.49,10344.0,9350.0,10260.92,17072.015249,555.3371386709101,-115.85721381001349
2018-02-26 16:00:00,10261.0,10444.32,10121.0,10324.0,10349.52739,538.7644859087022,-74.33699789617458
2018-02-27 00:00:00,10321.0,10650.0,10121.0,10600.0,9747.858516,538.0670226295092,-18.94267491073151
2018-02-27 08:00:00,10600.0,10870.0,10463.18,10568.01,14470.092727,528.69223529883,22.121397797644022
2018-02-27 16:00:00,10570.0,10792.4,10559.32,10569.04,6487.43388,507.5770756346279,54.12417387631285
2018-02-28 00:00:00,10584.33,11098.0,10551.0,10748.86,11590.420927,510.392998803583,92.92538962026629
2018-02-28 08:00:00,10741.01,10828.0,10375.54,10506.85,11078.475445,506.25492746046984,102.96058270034337
2018-02-28 16:00:00,10505.0,10722.0,10300.0,10326.76,8132.08741,500.23671835615056,95.28341964114043
2018-03-01 00:00:00,10325.64,10592.85,10240.0,10549.33,7146.887157,489.70909561642554,105.93756915724953
2018-03-01 08:00:00,10549.96,10831.0,10549.96,10717.0,8571.231102,474.84916021525225,126.45295616665317
2018-03-01 16:00:00,10717.0,11060.41,10700.01,10920.0,9374.435671,466.6742201998771,157.27893794135343
2018-03-02 00:00:00,10923.36,11200.0,10901.01,11080.42,10268.57217,454.69677589988584,192.43503263160164
2018-03-02 08:00:00,11080.42,11139.1,10770.0,10855.34,7926.193588,448.58272047846543,199.83088992303055
2018-03-02 16:00:00,10855.0,11130.0,10780.0,11039.0,5715.944332,441.54109758714645,217.99903008101137
2018-03-03 00:00:00,11038.99,11415.16,11015.01,11317.0,8133.436619,438.584590616636,251.92564667109946
2018-03-03 08:00:00,11317.0,11530.0,11245.5,11483.77,7147.922863,427.5785484297334,288.93897138787725
2018-03-03 16:00:00,11477.02,11544.0,11268.0,11464.48,6005.793798,416.75150925618107,313.10645973990904
2018-03-04 00:00:00,11464.47,11470.0,11050.02,11140.3,6702.711645,416.9821157378824,302.61242400728406
2018-03-04 08:00:00,11142.01,11273.7,11080.97,11150.01,4258.590869,400.96410747089095,291.716613401868
2018-03-04 16:00:00,11150.0,11565.0,11125.92,11515.0,6334.616139,403.6866712229702,308.97161519646215
2018-03-05 00:00:00,11515.0,11608.0,11415.01,11539.87,4750.736168,388.636908992758,320.95337882246713
2018-03-05 08:00:00,11539.87,11585.53,11435.0,11515.61,4526.843162,371.62927263613244,324.74794144885345
2018-03-05 16:00:00,11515.62,11710.0,11454.0,11454.0,5866.651733,363.37003887640867,319.10530029917027
2018-03-06 00:00:00,11455.0,11455.0,11181.5,11270.0,7638.40604,356.9507503852366,296.3698372867493
2018-03-06 08:00:00,11275.11,11333.0,10777.78,10966.0,11550.210755,371.1128396434339,250.92900629654287
2018-03-06 16:00:00,10974.08,11013.5,10555.48,10716.48,10326.955568,377.32049395461723,192.56289647462472
2018-03-07 00:00:00,10716.48,10899.0,10400.0,10510.0,9144.842478,386.01188724357314,128.16867485945113
2018-03-07 08:00:00,10509.99,10747.88,10411.11,10679.56,9677.911907,382.4946095833178,89.78290379503414
2018-03-07 16:00:00,10679.56,10716.66,9389.31,9910.0,31824.916695,449.98428032736655,-2.7039869682012068
2018-03-08 00:00:00,9910.0,10037.99,9470.0,9936.98,12544.53577,458.41326030398324,-72.9821607916092
2018-03-08 08:00:00,9936.98,10099.0,9624.0,9909.29,9927.691029,459.5980274251273,-129.42059144195264
2018-03-08 16:00:00,9909.3,9914.96,9060.0,9271.64,18637.246427,487.83816832333247,-223.0305232455903
2018-03-09 00:00:00,9267.07,9410.0,8329.0,8686.43,26547.915259,530.2068705859516,-340.5133983254127
2018-03-09 08:00:00,8685.0,9165.18,8388.0,8927.0,19482.686482,547.8478084012407,-409.48712212498504
2018-03-09 16:00:00,8925.93,9333.33,8630.0,9227.0,18081.689666,558.9536792297235,-434.92822057621925
2018-03-10 00:00:00,9230.0,9490.0,9073.66,9327.43,13651.506049,548.7669878561719,-441.8927481881401
2018-03-10 08:00:00,9327.43,9468.88,9150.1,9346.14,9218.502978,532.3393458664452,-440.8209365087241
2018-03-10 16:00:00,9340.0,9418.17,8667.07,8770.22,14310.00383,547.9651068759848,-480.8999337797395
2018-03-11 00:00:00,8770.22,8844.07,8450.0,8704.0,12522.725339,536.9725992419859,-512.103023564383
2018-03-11 08:00:00,8700.0,9335.0,8532.38,9036.04,14812.730121,555.9474135818441,-504.2264355202806
2018-03-11 16:00:00,9049.96,9740.0,9037.01,9533.57,16990.517926,566.5197411831408,-452.6201464769474
2018-03-12 00:00:00,9533.57,9713.0,9356.02,9599.92,9656.79301,551.5526168129164,-401.7369268962502
2018-03-12 08:00:00,9599.92,9888.88,9110.0,9170.01,16402.446863,567.7902870405652,-391.587772787203
2018-03-12 16:00:00,9174.22,9309.57,8780.0,9131.34,16171.538057,565.0602665376676,-382.2584039235626
2018-03-13 00:00:00,9131.34,9474.0,8933.0,9205.17,12577.01618,563.3416760706914,-364.70327556688244
2018-03-13 08:00:00,9205.17,9349.0,8823.0,9051.0,16583.593261,560.6744134942135,-359.09155647755324
2018-03-13 16:00:00,9060.93,9275.0,8941.45,9150.0,11030.799917,544.4512411017696,-342.7052631001279
2018-03-14 00:00:00,9151.92,9333.78,9050.0,9079.92,8055.153169,525.8318667373576,-331.55195332465155
2018-03-14 08:00:00,9067.09,9129.99,8570.0,8725.83,16154.388429,528.2717333989749,-347.281731097999
2018-03-14 16:00:00,8718.0,8726.82,7900.28,8170.0,25498.55251,549.5766095847624,-399.9877195973695
2018-03-15 00:00:00,8184.01,8250.0,7650.0,7888.94,18339.591969,553.178280328708,-459.14406136072284
2018-03-15 08:00:00,7887.19,8430.0,7790.73,8099.0,21023.12905,559.3276888766575,-483.50228853872613
2018-03-15 16:00:00,8098.76,8363.21,7943.9,8240.98,12928.301258,549.3264253854676,-485.75033218486897
2018-03-16 00:00:00,8240.98,8324.96,7900.0,8233.0,12928.259564,540.4431092865055,-482.61258481720506
2018-03-16 08:00:00,8233.0,8598.77,8060.0,8539.0,15717.69361,540.3236014803266,-450.2441208132823
2018-03-16 16:00:00,8539.0,8611.64,8257.2,8260.0,10169.456719,527.0462013745889,-442.00963624253745
2018-03-17 00:00:00,8260.0,8322.49,8078.0,8186.02,9216.971631,506.8636155621183,-436.4225086017268
2018-03-17 08:00:00,8197.7,8348.62,7852.2,7887.11,11856.416897,506.11764302196707,-450.9163258791341
2018-03-17 16:00:00,7887.99,8050.0,7721.99,7824.8,12036.817801,493.39566852039803,-462.103831428336
2018-03-18 00:00:00,7824.01,7857.24,7519.84,7659.99,14011.161916,482.25312076894096,-478.7500670417776
2018-03-18 08:00:00,7659.0,7829.0,7322.0,7385.0,18356.239139,484.02075499973085,-508.2726725276152
2018-03-18 16:00:00,7385.0,8317.4,7330.0,8189.99,27120.830656,519.9764153568929,-461.3949113267445
2018-03-19 00:00:00,8189.0,8456.0,8088.4,8289.01,16814.842064,509.0923856885434,-411.5102276357293
2018-03-19 08:00:00,8292.92,8705.23,8089.0,8550.0,21430.480366,516.7450724250759,-346.9174956540428
2018-03-19 16:00:00,8550.0,8630.07,8230.7,8600.0,17051.762512,508.3611386804276,-288.3685746352967
2018-03-20 00:00:00,8595.01,8667.0,8340.0,8385.12,12460.049212,495.4067716318256,-256.3520858071024
2018-03-20 08:00:00,8385.12,8600.0,8280.0,8513.97,12677.694266,482.8777165152666,-218.06791836840785
2018-03-20 16:00:00,8513.97,9050.0,8513.88,8909.98,19727.362357,486.68073676417623,-153.99755449628537
2018-03-21 00:00:00,8909.96,9145.3,8860.01,8931.01,11308.022271,472.2956841381636,-100.36741124039145
2018-03-21 08:00:00,8931.0,9177.01,8880.0,9039.99,11379.523197,459.7752781282948,-48.51214331921619
2018-03-21 16:00:00,9039.99,9069.99,8750.6,8885.0,17284.859903,449.747758261988,-19.695826363091328
2018-03-22 00:00:00,8884.82,9100.0,8860.0,8955.09,8935.65639,434.76577552898885,8.696739073908248
2018-03-22 08:00:00,8955.0,9020.0,8465.1,8611.51,20787.340275,443.34679156263246,3.4344272188627656
2018-03-22 16:00:00,8611.51,8770.0,8510.2,8722.9,10894.560144,430.2363064510158,8.158206509422598
2018-03-23 00:00:00,8720.0,8729.5,8330.0,8398.65,13519.798605,428.040855990229,-14.099894690385554
2018-03-23 08:00:00,8398.58,8687.98,8269.0,8613.0,14529.755898,427.3936519909269,-14.278750106868756
2018-03-23 16:00:00,8618.0,8909.0,8559.25,8898.03,11941.453163,421.84767684871787,8.481277701946965
2018-03-24 00:00:00,8898.04,8987.97,8805.01,8930.0,10987.343355,404.7842713595237,28.76686897435866
2018-03-24 08:00:00,8931.7,8999.95,8666.3,8950.0,11640.514782,399.7032519767007,45.927752518562556
2018-03-24 16:00:00,8950.0,8968.0,8491.0,8546.86,12838.751435,405.2244482640792,26.690179768083908
2018-03-25 00:00:00,8531.25,8599.0,8379.23,8466.53,9639.10609,391.9777019595021,4.905754624340261
2018-03-25 08:00:00,8468.85,8643.0,8365.77,8480.0,10160.186581,383.78143753382335,-11.143191053799455
2018-03-25 16:00:00,8480.0,8669.85,8388.0,8470.15,9202.476645,376.5006205671217,-24.375918396457564
2018-03-26 00:00:00,8470.14,8514.89,8353.18,8405.88,6941.190991,361.15843338375583,-39.592603141885775
2018-03-26 08:00:00,8400.5,8426.99,8000.01,8057.16,18779.234971,365.8599738563447,-78.88142904623055
