Date,Open,High,Low,Close,Volume
2020-04-24 22:00,7510.70,7530.24,7480.59,7496.52,223.07
2020-04-24 23:00,7489.47,7516.27,7489.47,7505.53,59.12
2020-04-25 00:00,7518.81,7520.17,7432.80,7479.98,144.56
2020-04-25 01:00,7467.52,7508.89,7454.83,7497.75,81.83
2020-04-25 02:00,7490.04,7516.25,7479.05,7499.23,78.58
2020-04-25 03:00,7503.68,7531.94,7497.13,7530.23,51.93
2020-04-25 04:00,7532.52,7534.59,7507.71,7522.09,50.72
2020-04-25 05:00,7529.67,7568.04,7524.01,7565.65,150.80
2020-04-25 06:00,7568.29,7596.05,7537.56,7585.15,186.34
2020-04-25 07:00,7583.75,7601.10,7548.17,7562.64,246.70
2020-04-25 08:00,7562.64,7582.97,7519.47,7552.70,279.28
2020-04-25 09:00,7554.21,7571.98,7537.91,7565.81,171.21
2020-04-25 10:00,7569.71,7575.00,7539.73,7573.35,101.31
2020-04-25 11:00,7574.85,7612.55,7515.38,7542.70,290.13
2020-04-25 12:00,7538.95,7568.22,7533.90,7561.91,66.54
2020-04-25 13:00,7563.81,7605.00,7557.36,7602.00,161.20
2020-04-25 14:00,7608.00,7609.62,7539.84,7587.59,221.62
2020-04-25 15:00,7593.27,7723.77,7513.05,7530.34,925.00
2020-04-25 16:00,7537.90,7568.43,7483.51,7558.15,298.51
2020-04-25 17:00,7556.15,7566.41,7527.90,7548.98,70.58
2020-04-25 18:00,7548.98,7553.90,7533.53,7542.35,72.05
2020-04-25 19:00,7540.07,7559.75,7522.76,7547.56,151.95
2020-04-26 00:00,7565.00,7575.00,7550.80,7566.73,37.71
2020-04-26 01:00,7568.22,7590.88,7557.10,7566.31,73.40
2020-04-26 02:00,7566.31,7586.04,7556.88,7570.23,67.46
2020-04-26 03:00,7570.09,7580.23,7554.79,7580.23,30.18
2020-04-26 04:00,7577.13,7579.34,7549.15,7566.53,42.42
2020-04-26 05:00,7565.53,7566.22,7537.56,7538.50,47.88
2020-04-26 06:00,7537.56,7558.54,7534.00,7557.72,21.23
2020-04-26 07:00,7556.12,7569.00,7541.38,7553.68,32.01
2020-04-26 08:00,7554.65,7560.25,7535.20,7552.44,286.36
2020-04-26 09:00,7554.44,7603.01,7552.47,7587.56,171.46
2020-04-26 10:00,7587.53,7672.26,7576.91,7648.32,405.32
2020-04-26 11:00,7654.79,7692.81,7619.35,7669.65,301.52
2020-04-26 12:00,7674.00,7682.50,7633.47,7653.67,284.04
2020-04-26 13:00,7655.68,7718.00,7632.62,7700.47,591.99
2020-04-26 14:00,7699.99,7714.25,7633.26,7644.27,232.04
2020-04-26 15:00,7646.00,7648.29,7485.00,7549.51,1139.25
2020-04-26 16:00,7545.19,7595.63,7535.37,7573.64,147.34
2020-04-26 17:00,7571.00,7600.00,7557.00,7589.77,130.25
2020-04-26 18:00,7581.87,7637.65,7572.01,7628.02,203.53
2020-04-26 19:00,7630.67,7663.00,7613.02,7659.00,141.34
2020-04-26 20:00,7665.05,7665.18,7631.14,7657.77,122.58
2020-04-26 21:00,7656.29,7665.18,7625.02,7643.19,319.97
2020-04-26 22:00,7641.18,7650.00,7591.99,7619.69,204.12
2020-04-26 23:00,7618.96,7708.28,7618.16,7701.73,214.16
2020-04-27 00:00,7708.87,7788.23,7707.72,7759.78,614.92
2020-04-27 01:00,7761.22,7813.68,7655.99,7705.07,906.28
2020-04-27 02:00,7701.00,7747.31,7695.50,7742.47,104.96
2020-04-27 03:00,7748.36,7764.99,7729.24,7738.76,167.26
2020-04-27 04:00,7738.59,7752.00,7704.41,7747.47,72.36
2020-04-27 05:00,7746.00,7758.48,7692.81,7706.33,235.86
2020-04-27 06:00,7712.13,7732.88,7646.82,7665.39,391.35
2020-04-27 07:00,7660.76,7710.00,7639.80,7702.87,235.10
2020-04-27 08:00,7706.68,7752.43,7689.88,7712.47,384.61
2020-04-27 09:00,7717.19,7790.26,7686.00,7716.25,455.57
2020-04-27 10:00,7716.25,7728.90,7680.00,7704.30,231.24
2020-04-27 11:00,7704.30,7739.07,7692.66,7724.27,118.59
2020-04-27 12:00,7732.16,7739.07,7684.24,7710.32,203.16
2020-04-27 13:00,7706.76,7717.45,7637.65,7706.93,463.66
2020-04-27 14:00,7702.63,7705.73,7637.03,7683.45,463.87
2020-04-27 15:00,7678.54,7708.04,7661.87,7689.92,156.79
2020-04-27 16:00,7684.73,7701.00,7663.46,7678.40,209.00
2020-04-27 17:00,7677.18,7685.37,7646.82,7671.62,199.79
2020-04-27 18:00,7672.64,7726.95,7669.55,7717.62,164.46
2020-04-27 19:00,7721.69,7733.15,7700.00,7715.09,416.17
2020-04-27 20:00,7715.09,7725.89,7692.40,7708.39,67.36
2020-04-27 21:00,7706.08,7780.00,7703.74,7741.82,267.27
2020-04-27 22:00,7739.91,7785.00,7726.26,7776.55,121.80
2020-04-27 23:00,7784.51,7795.00,7752.91,7786.41,226.59
2020-04-28 00:00,7794.22,7798.42,7734.55,7747.64,188.80
2020-04-28 01:00,7752.57,7764.36,7694.85,7700.00,398.68
2020-04-28 02:00,7701.87,7717.87,7675.96,7715.58,490.46
2020-04-28 03:00,7715.59,7722.53,7688.29,7712.94,324.64
2020-04-28 04:00,7712.26,7718.00,7670.00,7695.96,478.71
2020-04-28 05:00,7698.49,7711.63,7676.02,7704.89,416.54
2020-04-28 06:00,7705.16,7735.00,7650.00,7725.05,796.47
2020-04-28 07:00,7718.66,7723.22,7700.00,7715.69,72.03
2020-04-28 08:00,7712.06,7715.63,7687.97,7697.00,86.62
2020-04-28 09:00,7695.24,7760.00,7695.20,7757.98,308.99
2020-04-28 10:00,7756.31,7770.52,7727.23,7757.00,138.62
2020-04-28 11:00,7759.46,7761.61,7740.01,7741.67,150.46
2020-04-28 12:00,7743.77,7775.09,7722.35,7771.79,273.60
2020-04-28 13:00,7771.00,7775.00,7735.80,7738.25,371.62
2020-04-28 14:00,7738.26,7755.14,7688.65,7695.80,592.06
2020-04-28 15:00,7693.79,7739.62,7664.84,7728.32,740.75
2020-04-28 16:00,7727.94,7752.32,7712.70,7738.85,248.10
2020-04-28 17:00,7733.43,7753.88,7719.64,7743.24,214.60
2020-04-28 18:00,7741.06,7754.40,7734.75,7749.00,134.68
2020-04-28 19:00,7749.10,7760.00,7713.52,7728.01,300.95
2020-04-28 20:00,7728.16,7750.95,7711.48,7738.23,135.89
2020-04-28 21:00,7734.86,7747.99,7718.74,7736.24,83.65
2020-04-28 22:00,7744.10,7772.75,7729.20,7762.78,131.44
2020-04-28 23:00,7761.90,7782.89,7751.27,7767.79,170.64
2020-04-29 00:00,7762.07,7782.08,7742.58,7745.06,117.02
2020-04-29 01:00,7743.04,7775.80,7743.04,7769.04,619.57
2020-04-29 02:00,7774.10,7889.00,7717.14,7793.54,1319.58
2020-04-29 03:00,7793.94,7844.51,7793.94,7824.25,408.10
2020-04-29 04:00,7827.31,7856.98,7814.00,7849.44,622.50
2020-04-29 05:00,7858.98,7888.00,7843.44,7875.00,360.26
2020-04-29 06:00,7873.75,7978.83,7846.68,7960.84,822.97
2020-04-29 07:00,7964.01,7980.00,7924.00,7961.20,831.75
2020-04-29 08:00,7960.06,8001.00,7941.97,7960.56,879.66
2020-04-29 09:00,7960.84,8013.28,7950.53,7997.95,495.08
2020-04-29 10:00,8000.00,8190.86,7983.10,8133.44,2234.15
2020-04-29 11:00,8135.03,8200.00,8120.77,8147.58,1279.85
2020-04-29 12:00,8152.07,8274.83,8140.69,8261.78,1212.25
2020-04-29 13:00,8271.00,8410.00,8271.00,8313.42,3001.19
2020-04-29 14:00,8317.71,8375.00,8281.34,8369.50,929.13
2020-04-29 15:00,8364.76,8394.07,8302.00,8372.73,1036.96
2020-04-29 16:00,8380.00,8788.00,8349.41,8597.29,2706.07
2020-04-29 17:00,8609.89,8970.00,8599.67,8715.65,2258.80
2020-04-29 18:00,8713.02,8754.32,8560.03,8633.24,1483.11
2020-04-29 19:00,8633.25,8790.00,8629.87,8726.30,1005.85
2020-04-29 20:00,8737.55,8945.19,8711.55,8929.05,907.34
2020-04-29 21:00,8929.13,8950.00,8774.47,8875.28,819.16
2020-04-29 22:00,8861.54,8861.54,8692.87,8764.11,626.77
2020-04-29 23:00,8768.74,8800.00,8710.81,8790.32,418.99
2020-04-30 00:00,8789.79,8825.19,8721.03,8816.63,271.12
2020-04-30 01:00,8822.08,8881.96,8799.12,8854.54,342.98
2020-04-30 02:00,8854.56,8977.02,8821.57,8959.38,530.73
2020-04-30 03:00,8955.26,9300.00,8840.75,9292.88,3054.42
2020-04-30 04:00,9292.88,9297.69,9011.77,9171.89,1297.26
2020-04-30 05:00,9176.95,9419.00,9169.65,9369.11,978.15
2020-04-30 06:00,9369.11,9485.26,9260.22,9325.60,1215.85
2020-04-30 07:00,9320.80,9346.63,8851.58,9191.32,1538.12
2020-04-30 08:00,9182.58,9230.12,9092.17,9115.05,551.70
2020-04-30 09:00,9118.81,9118.81,8643.01,8660.18,2865.04
2020-04-30 10:00,8660.18,8909.54,8537.00,8900.55,1454.62
2020-04-30 11:00,8896.30,8964.59,8837.38,8845.09,877.08
2020-04-30 12:00,8853.29,8924.52,8705.00,8764.47,599.36
2020-04-30 13:00,8762.53,8872.57,8719.59,8861.20,386.61
2020-04-30 14:00,8870.61,8910.64,8789.24,8839.36,383.29
2020-04-30 15:00,8840.30,8864.98,8741.54,8787.14,661.69
2020-04-30 16:00,8779.33,8795.00,8614.76,8689.28,1050.35
2020-04-30 17:00,8688.60,8722.76,8407.00,8557.65,1577.68
2020-04-30 18:00,8564.73,8736.05,8563.61,8671.27,1429.52
2020-04-30 19:00,8672.20,8856.97,8664.84,8847.01,1217.76
2020-04-30 20:00,8845.12,8912.39,8693.21,8823.08,713.05
2020-04-30 21:00,8822.59,8855.95,8741.54,8764.47,237.66
2020-04-30 22:00,8764.79,8780.20,8632.73,8764.55,440.35
2020-04-30 23:00,8769.38,8784.22,8587.00,8627.32,383.34
2020-05-01 00:00,8629.72,8742.39,8616.17,8713.48,245.47
2020-05-01 01:00,8718.29,8768.96,8658.90,8665.62,170.77
2020-05-01 02:00,8660.00,8737.98,8658.87,8729.77,62.78
2020-05-01 03:00,8734.91,8744.67,8662.59,8669.70,124.66
2020-05-01 04:00,8678.82,8803.30,8677.28,8798.54,237.98
2020-05-01 05:00,8790.69,8841.75,8763.02,8812.91,185.29
2020-05-01 06:00,8813.06,8813.06,8748.50,8759.27,234.40
2020-05-01 07:00,8764.27,8786.69,8711.13,8780.32,479.92
2020-05-01 08:00,8781.57,8819.92,8754.00,8801.50,327.98
2020-05-01 09:00,8802.56,8867.92,8777.48,8858.42,502.40
2020-05-01 10:00,8860.05,8913.66,8824.18,8905.10,287.56
2020-05-01 11:00,8912.13,9075.00,8884.00,9015.02,1327.95
2020-05-01 12:00,9007.48,9031.66,8825.00,8880.00,973.00
2020-05-01 13:00,8891.73,8934.15,8776.37,8801.67,810.65
2020-05-01 14:00,8799.70,8849.78,8714.00,8825.80,1333.40
2020-05-01 15:00,8825.80,8870.72,8728.54,8732.67,821.80
2020-05-01 16:00,8732.51,8765.58,8664.31,8739.12,957.49
2020-05-01 17:00,8731.78,8772.39,8686.90,8766.19,451.68
2020-05-01 18:00,8766.19,8788.12,8722.55,8747.12,275.22
2020-05-01 19:00,8727.01,8773.67,8700.84,8739.46,262.47
2020-05-01 20:00,8730.83,8753.41,8672.38,8734.91,428.03
2020-05-01 21:00,8737.52,8857.42,8733.95,8844.60,359.59
2020-05-01 22:00,8855.69,8870.00,8805.35,8841.73,199.03
2020-05-01 23:00,8840.00,8905.00,8806.59,8832.44,320.16
2020-05-02 00:00,8836.00,8856.38,8770.90,8834.20,124.36
2020-05-02 01:00,8839.26,8840.14,8777.15,8794.97,71.95
2020-05-02 02:00,8793.69,8845.46,8760.00,8822.37,62.13
2020-05-02 03:00,8812.93,8866.62,8804.16,8836.64,84.76
2020-05-02 04:00,8836.55,8861.27,8793.34,8825.80,75.40
2020-05-02 05:00,8823.22,8838.43,8791.36,8818.83,337.38
2020-05-02 06:00,8820.10,8854.06,8820.10,8833.30,93.59
2020-05-02 07:00,8826.00,8837.77,8783.05,8801.70,288.22
2020-05-02 08:00,8800.07,8827.54,8775.01,8783.08,133.22
2020-05-02 09:00,8776.51,8834.01,8776.51,8819.30,59.41
2020-05-02 10:00,8819.30,8857.00,8812.25,8831.81,137.48
2020-05-02 11:00,8838.47,8906.00,8838.47,8848.80,313.65
2020-05-02 12:00,8857.88,8956.00,8857.88,8872.32,590.37
2020-05-02 13:00,8873.78,8922.03,8862.54,8908.90,101.30
2020-05-02 14:00,8913.76,8966.25,8899.32,8935.62,275.87
2020-05-02 15:00,8933.42,8977.00,8900.68,8951.57,220.66
2020-05-02 16:00,8950.25,9022.00,8936.25,8991.78,972.41
2020-05-02 17:00,8990.79,9007.80,8952.33,8980.60,437.80
2020-05-02 18:00,8977.41,8977.41,8812.43,8870.67,410.38
2020-05-02 19:00,8865.06,8883.58,8830.25,8874.49,154.09
2020-05-02 20:00,8881.27,8940.84,8859.18,8940.56,81.95
2020-05-02 21:00,8941.54,8948.35,8886.11,8933.38,106.54
2020-05-02 22:00,8933.70,8951.03,8904.77,8939.96,140.08
2020-05-02 23:00,8933.61,8990.00,8930.36,8983.79,251.27
2020-05-03 00:00,8982.56,9176.19,8945.00,9128.54,883.94
2020-05-03 01:00,9136.59,9207.82,9062.44,9125.12,917.93
2020-05-03 02:00,9117.05,9163.44,9081.07,9084.28,347.11
2020-05-03 03:00,9081.07,9167.65,9081.07,9139.89,220.99
2020-05-03 04:00,9149.79,9159.88,9110.04,9114.74,227.80
2020-05-03 05:00,9114.74,9140.57,9085.00,9100.70,231.08
2020-05-03 06:00,9099.78,9099.78,8910.00,9011.92,532.69
2020-05-03 07:00,9007.51,9042.42,8983.49,8998.91,520.10
2020-05-03 08:00,8992.78,9055.00,8972.86,9045.04,314.55
2020-05-03 09:00,9039.00,9130.00,9033.88,9114.92,191.71
2020-05-03 10:00,9114.97,9145.57,8950.84,9042.41,544.80
2020-05-03 11:00,9038.49,9108.38,9014.72,9048.21,409.68
2020-05-03 12:00,9044.02,9073.70,8822.00,8962.82,765.78
2020-05-03 13:00,8953.98,8962.05,8830.00,8936.77,421.82
2020-05-03 14:00,8921.22,8923.73,8750.00,8774.43,746.61
2020-05-03 15:00,8763.78,8849.75,8723.78,8820.88,497.84
2020-05-03 16:00,8815.77,8891.65,8786.40,8862.53,192.52
2020-05-03 17:00,8852.11,8898.21,8784.62,8826.63,137.28
2020-05-03 18:00,8821.66,8873.79,8810.40,8850.01,91.48
2020-05-03 19:00,8846.81,8912.55,8844.39,8880.18,108.38
2020-05-03 20:00,8868.08,8888.86,8793.81,8847.98,142.97
2020-05-03 21:00,8842.63,8913.09,8800.96,8855.63,77.17
2020-05-03 22:00,8856.85,8967.86,8856.85,8911.46,393.18
2020-05-03 23:00,8917.04,8933.02,8868.15,8915.98,300.84
2020-05-04 00:00,8924.14,8947.95,8772.49,8818.73,426.15
2020-05-04 01:00,8827.08,8844.68,8633.00,8692.03,987.68
2020-05-04 02:00,8698.00,8782.88,8687.54,8748.77,196.81
2020-05-04 03:00,8743.69,8775.74,8703.59,8733.22,115.79
2020-05-04 04:00,8737.02,8752.44,8637.58,8694.21,270.72
2020-05-04 05:00,8695.80,8707.56,8528.42,8615.00,624.82
2020-05-04 06:00,8609.53,8660.57,8591.85,8637.00,308.60
2020-05-04 07:00,8634.10,8684.93,8582.01,8668.82,238.33
2020-05-04 08:00,8662.76,8732.51,8656.19,8704.04,358.38
2020-05-04 09:00,8696.93,8713.02,8602.33,8638.60,472.33
2020-05-04 10:00,8637.09,8684.79,8612.18,8638.96,207.41
2020-05-04 11:00,8636.00,8709.95,8626.70,8693.60,198.09
2020-05-04 12:00,8691.11,8764.22,8661.86,8732.44,640.64
2020-05-04 13:00,8728.10,8855.83,8728.10,8836.47,607.72
2020-05-04 14:00,8848.56,8873.97,8785.00,8786.97,700.99
2020-05-04 15:00,8792.36,8862.36,8792.36,8862.36,239.61
2020-05-04 16:00,8862.99,8904.32,8805.98,8839.15,495.18
2020-05-04 17:00,8847.38,8860.00,8750.02,8810.89,537.84
2020-05-04 18:00,8814.30,8887.16,8802.64,8863.21,264.47
2020-05-04 19:00,8862.06,8890.99,8820.09,8846.86,234.03
2020-05-04 20:00,8846.86,8940.00,8846.86,8918.22,240.62
2020-05-04 21:00,8918.22,8961.98,8894.27,8952.38,210.40
2020-05-04 22:00,8957.02,8974.34,8868.99,8882.66,761.21
2020-05-04 23:00,8880.38,8922.07,8838.52,8882.87,681.19
2020-05-05 00:00,8889.24,8935.02,8849.30,8909.36,356.25
2020-05-05 01:00,8913.32,8913.44,8838.86,8892.20,202.92
2020-05-05 02:00,8894.13,8902.06,8834.56,8865.72,105.92
2020-05-05 03:00,8863.49,8888.00,8827.81,8868.73,147.17
2020-05-05 04:00,8862.01,9100.00,8862.01,9053.68,729.14
2020-05-05 05:00,9067.69,9120.00,8997.33,9014.68,560.07
2020-05-05 06:00,9025.88,9067.09,8975.00,9034.93,310.57
2020-05-05 07:00,9031.66,9086.97,9011.00,9021.76,322.04
2020-05-05 08:00,9022.31,9050.00,8984.19,9040.56,404.79
2020-05-05 09:00,9044.73,9083.00,8996.89,9005.93,609.52
2020-05-05 10:00,9001.18,9007.42,8760.10,8861.68,1318.94
2020-05-05 11:00,8854.10,8906.78,8832.70,8858.37,356.25
2020-05-05 12:00,8858.39,8893.11,8826.29,8877.69,355.14
2020-05-05 13:00,8876.02,8966.65,8852.38,8930.63,438.05
2020-05-05 14:00,8930.03,8940.05,8823.10,8894.00,559.65
2020-05-05 15:00,8882.47,8893.90,8835.18,8855.01,408.57
2020-05-05 16:00,8855.50,8904.80,8828.79,8884.18,412.24
2020-05-05 17:00,8881.48,8936.00,8851.95,8883.63,373.68
2020-05-05 18:00,8875.81,8920.80,8859.59,8897.12,342.92
2020-05-05 19:00,8894.08,8945.00,8886.00,8915.35,277.29
2020-05-05 20:00,8909.69,8977.72,8904.73,8954.70,119.50
2020-05-05 21:00,8954.70,9013.21,8954.70,8977.46,189.46
2020-05-05 22:00,8977.46,8996.32,8916.37,8984.18,480.28
2020-05-05 23:00,8979.01,9046.29,8952.29,9034.85,211.78
2020-05-06 00:00,9040.00,9043.37,8921.03,8957.42,372.00
2020-05-06 01:00,8956.39,9001.79,8943.23,8993.10,146.99
2020-05-06 02:00,8993.10,8993.10,8951.97,8981.20,60.40
2020-05-06 03:00,8980.76,9078.91,8959.89,8976.64,535.54
2020-05-06 04:00,8981.73,9064.80,8966.66,9008.56,227.60
2020-05-06 05:00,9009.51,9049.98,8988.02,9013.24,174.66
2020-05-06 06:00,9017.00,9058.04,9006.73,9034.00,144.95
2020-05-06 07:00,9030.52,9058.83,9003.18,9032.00,272.81
2020-05-06 08:00,9038.20,9120.00,9009.99,9054.98,1015.06
2020-05-06 09:00,9051.20,9111.97,9047.47,9102.00,476.27
2020-05-06 10:00,9108.63,9300.00,9079.46,9240.88,2184.61
2020-05-06 11:00,9238.44,9364.00,9205.16,9330.00,1000.88
2020-05-06 12:00,9327.81,9400.00,9232.67,9243.21,1480.51
2020-05-06 13:00,9238.40,9290.00,9140.96,9236.20,1185.15
2020-05-06 14:00,9237.00,9266.00,9198.56,9244.78,611.17
2020-05-06 15:00,9244.80,9303.86,9235.50,9286.86,573.58
2020-05-06 16:00,9281.39,9329.00,9238.21,9280.35,639.88
2020-05-06 17:00,9280.35,9300.00,9238.21,9274.16,381.18
2020-05-06 18:00,9278.39,9281.18,9216.08,9255.62,330.58
2020-05-06 19:00,9255.42,9299.37,9241.16,9261.59,422.18
2020-05-06 20:00,9259.94,9268.86,9227.14,9253.29,449.54
2020-05-06 21:00,9246.55,9304.95,9243.95,9298.11,208.20
2020-05-06 22:00,9300.14,9390.81,9288.22,9372.20,724.95
2020-05-06 23:00,9369.05,9417.95,9072.24,9154.32,1492.27
2020-05-07 00:00,9163.63,9221.61,9030.03,9200.82,613.16
2020-05-07 01:00,9200.82,9259.73,9187.40,9237.40,248.74
2020-05-07 02:00,9228.88,9383.35,9205.03,9320.85,570.18
2020-05-07 03:00,9343.02,9366.37,9264.23,9302.33,290.96
2020-05-07 04:00,9302.33,9327.83,9257.40,9292.55,162.42
2020-05-07 05:00,9291.72,9322.73,9243.62,9275.80,182.56
2020-05-07 06:00,9282.61,9315.00,9251.07,9264.38,170.24
2020-05-07 07:00,9266.06,9327.00,9245.26,9316.11,147.50
2020-05-07 08:00,9321.67,9349.71,9279.85,9349.71,240.55
2020-05-07 09:00,9345.41,9345.41,9274.60,9320.30,605.54
2020-05-07 10:00,9325.00,9335.00,9272.00,9306.71,603.16
2020-05-07 11:00,9298.60,9318.30,9254.47,9287.25,335.21
2020-05-07 12:00,9295.00,9391.00,9266.17,9391.00,905.36
2020-05-07 13:00,9385.00,9626.77,9338.50,9495.71,2835.85
2020-05-07 14:00,9498.92,9546.27,9485.28,9503.63,961.04
2020-05-07 15:00,9504.24,9579.87,9355.32,9532.35,1051.59
2020-05-07 16:00,9525.71,9650.00,9516.44,9640.00,1472.51
2020-05-07 17:00,9646.70,9911.00,9644.74,9848.56,4944.80
2020-05-07 18:00,9848.56,9870.00,9750.00,9802.10,1730.34
2020-05-07 19:00,9809.25,9972.03,9809.25,9877.43,1903.35
2020-05-07 20:00,9877.00,9908.91,9744.79,9808.22,1415.22
2020-05-07 21:00,9809.20,9898.94,9757.79,9885.90,1040.25
2020-05-07 22:00,9880.10,9939.59,9840.00,9908.44,781.73
2020-05-07 23:00,9904.86,10074.00,9866.17,10000.00,1800.65
2020-05-08 00:00,10008.19,10048.38,9880.16,10036.20,901.33
2020-05-08 01:00,10036.20,10046.10,9939.60,10005.33,571.05
2020-05-08 02:00,9996.38,10005.21,9868.96,9912.78,615.46
2020-05-08 03:00,9910.93,9957.50,9843.76,9938.59,642.94
2020-05-08 04:00,9939.33,9944.00,9880.16,9920.51,323.22
2020-05-08 05:00,9908.90,9924.79,9817.06,9881.83,512.66
2020-05-08 06:00,9872.00,9884.13,9762.34,9775.17,836.21
2020-05-08 07:00,9770.71,9838.76,9725.00,9823.56,829.35
2020-05-08 08:00,9823.56,9915.78,9817.92,9870.53,642.78
2020-05-08 09:00,9869.36,9889.78,9826.96,9854.60,459.70
2020-05-08 10:00,9854.60,9972.07,9836.87,9966.51,552.83
2020-05-08 11:00,9963.38,9966.53,9890.00,9908.50,1090.88
2020-05-08 12:00,9916.04,9927.90,9803.41,9836.33,1088.95
2020-05-08 13:00,9840.00,9908.41,9827.08,9899.00,1181.11
2020-05-08 14:00,9895.90,10015.00,9880.04,9978.77,1053.01
2020-05-08 15:00,9978.79,10027.88,9926.46,9961.10,845.30
2020-05-08 16:00,9961.10,10011.19,9932.14,9991.13,747.05
2020-05-08 17:00,9991.56,10000.42,9939.60,9985.28,1091.62
2020-05-08 18:00,9984.79,9995.04,9897.95,9910.00,742.79
2020-05-08 19:00,9909.79,9984.75,9886.09,9971.15,893.52
2020-05-08 20:00,9965.23,10005.40,9950.00,10005.05,891.89
2020-05-08 21:00,10000.00,10019.67,9956.99,10019.67,279.53
2020-05-08 22:00,10019.67,10022.00,9866.90,9893.78,1034.62
2020-05-08 23:00,9885.80,9933.65,9780.00,9801.35,1375.67
2020-05-09 00:00,9809.04,9890.00,9733.10,9879.58,1062.43
2020-05-09 01:00,9879.58,9914.00,9851.62,9860.00,506.69
2020-05-09 02:00,9860.00,9879.44,9828.64,9860.43,328.38
2020-05-09 03:00,9863.06,9896.91,9858.21,9867.61,116.82
2020-05-09 04:00,9872.67,9883.59,9785.79,9837.07,282.17
2020-05-09 05:00,9831.04,9840.89,9754.36,9831.12,497.47
2020-05-09 06:00,9837.50,9839.03,9655.43,9695.12,684.96
2020-05-09 07:00,9698.00,9741.70,9569.00,9606.87,1236.06
2020-05-09 08:00,9597.14,9698.14,9591.29,9669.89,357.31
2020-05-09 09:00,9674.07,9718.51,9645.25,9690.51,473.91
2020-05-09 10:00,9699.61,9699.61,9555.00,9635.63,516.07
2020-05-09 11:00,9631.00,9657.50,9519.47,9634.98,551.66
2020-05-09 12:00,9631.28,9691.91,9607.17,9672.33,540.33
2020-05-09 13:00,9669.71,9720.00,9622.81,9719.52,615.57
2020-05-09 14:00,9719.52,9719.99,9663.30,9700.04,238.16
2020-05-09 15:00,9701.65,9704.92,9632.65,9690.11,264.34
2020-05-09 16:00,9689.36,9781.06,9677.37,9763.93,486.54
