2021-10-13 13:42:31, 3, 943.8374362639969, 155, -0.02076701834052801, 286.3035808258056
2021-10-13 13:42:33, 4, 955.0374490378908, 162, -0.0038969819843769076, 156.89767517852783
2021-10-13 13:42:34, 5, 990.5449083778612, 164, -0.010940513376146556, 623.2129053344727
2021-10-13 13:42:35, 6, 1054.8483891017693, 176, -0.011131467286497354, 370.2780966796875
2021-10-13 13:42:48, 15, 1098.8690196264033, 60, -0.004834925882518291, 3161.6100573730473
2021-10-13 13:42:49, 16, 1168.7576489001124, 144, -0.013947844102978706, 377.45611065673825
2021-10-13 13:43:10, 31, 1210.262543577298, 168, -0.0037357572428882123, 2380.257096435547
2021-10-13 13:44:00, 68, 1261.062193983071, 181, -0.008301326379179954, 525.7851507415771
2021-10-13 13:44:59, 112, 1271.6137517368165, 125, -0.006047476489096881, 737.2164813232421
2021-10-13 13:45:00, 113, 1272.7609180458144, 125, -0.00513494973257184, 483.2482434692383
2021-10-13 13:48:12, 254, 1290.1491916664052, 39, -0.009648524015210568, 5424.0879383544925
2021-10-13 13:53:10, 472, 1305.5304486042126, 40, -0.0021917891737539322, 590.0330281982422
2021-10-13 14:01:50, 843, 1486.4033239803807, 82, -0.00645457974029705, 5395.1469046630855
2021-10-13 14:01:51, 844, 1493.0062688998396, 109, -0.01454953693598509, 1371.2146252441407
2021-10-13 14:05:23, 993, 1705.5859993461668, 45, -0.008729648157954215, 13421.065353027343
