2021-08-29 12:14:32, 101, 1255.8173254415021, 159, -0.002680076627060771, 38109.25460546875
2021-08-29 12:14:33, 102, 1274.751357658908, 157, -0.008080493154004217, 207366.00717187498
2021-08-29 12:14:34, 103, 1293.09042200503, 137, -0.002260998122394085, 50572.231994140624
2021-08-29 12:14:35, 104, 1296.6492087197514, 125, -0.004945930637419224, 27435.846248046873
2021-08-29 12:14:36, 105, 1299.727686368027, 171, -0.002616582072805613, 20575.68905859375
2021-08-29 12:14:37, 106, 1300.1622607645252, 180, -0.0024802375063300132, 11484.499608398437
2021-08-29 12:14:38, 107, 1301.2088406985968, 164, -0.0019559269472956657, 10333.41800878906
2021-08-29 12:14:41, 110, 1302.162580401025, 173, -0.002985055945347994, 53013.738140625006
2021-08-29 12:14:42, 111, 1323.9900566523688, 173, -0.013194939337670804, 170240.39921289065
2021-08-29 12:15:07, 135, 1325.133879136692, 153, -0.003925694061443209, 80127.93500390626
2021-08-29 12:15:08, 136, 1327.8990559511615, 164, -0.004565188884735108, 8433.174900390626
2021-08-29 12:15:10, 138, 1334.226544423826, 161, -0.0033111871611326933, 17433.362806640624
2021-08-29 12:15:12, 140, 1337.918926964166, 163, -0.0034926005341112615, 28941.504521484378
2021-08-29 12:15:15, 142, 1340.5625798961667, 151, -0.0036314519941806796, 10636.939666992188
2021-08-29 12:15:17, 144, 1346.0146454708538, 197, -0.0034743087361566722, 11196.612419921876
2021-08-29 12:15:21, 148, 1360.427123818251, 191, -0.002573013924062252, 316820.20446875
2021-08-29 12:15:22, 149, 1364.5904565312005, 187, -0.006833626010455191, 61942.1240625
2021-08-29 12:15:25, 152, 1365.305381715119, 180, -0.002828969669528306, 8759.599196289062
2021-08-29 12:15:27, 154, 1368.4192176069378, 197, -0.012716124653350563, 27487.39075
2021-08-29 12:16:30, 214, 1385.7041165191256, 139, -0.007334055658662692, 218577.410296875
2021-08-29 12:16:31, 215, 1387.5131310101735, 164, -0.003384053083136678, 11488.807708496093
2021-08-29 12:16:34, 218, 1411.101330856832, 130, -0.001914191612973809, 165779.447921875
2021-08-29 12:16:35, 219, 1428.4542633168196, 141, -0.0027863339893519877, 35086.84829296875
2021-08-29 12:16:36, 220, 1440.9856922917547, 128, -0.0038703236021101475, 96420.20179296876
2021-08-29 12:16:40, 224, 1449.3942102966605, 129, -0.0035726522579789164, 217724.038203125
2021-08-29 12:16:42, 226, 1467.0203446432777, 179, -0.007753974631428719, 81768.20789843751
2021-08-29 12:19:30, 387, 1478.5468937997348, 187, -0.00667018036916852, 103425.4735625
2021-08-29 12:19:33, 390, 1482.8238393587653, 156, -0.0022172781564295295, 19886.21844140625
2021-08-29 12:19:37, 394, 1492.511261990106, 164, -0.0035865952968597414, 100627.959546875
2021-08-29 12:19:38, 395, 1499.6239647615, 159, -0.0018030811809003353, 27269.406980468753
2021-08-29 12:19:59, 415, 1500.086706818842, 146, -0.005391850626096129, 163307.2057109375
2021-08-29 12:20:19, 435, 1500.461143360067, 173, -0.0026738988077268004, 14408.217718749998
2021-08-29 12:20:21, 436, 1500.6998434789646, 125, -0.003139369230717421, 31497.280046875
2021-08-29 12:20:22, 437, 1517.62608082579, 141, -0.0025621327832341194, 23714.246811523437
2021-08-29 12:20:23, 438, 1524.4452939988294, 175, -0.0019034971073269842, 80025.60921484375
2021-08-29 12:20:24, 439, 1529.2312257251042, 149, -0.003991981884464622, 9430.667111328126
2021-08-29 12:20:25, 440, 1529.6574583544495, 151, -0.0035508751240558925, 22791.24774023438
2021-08-29 12:20:27, 442, 1532.9818957637328, 137, -0.0017074658796191215, 130154.70507812499
2021-08-29 12:20:47, 462, 1533.1575314747763, 193, -0.0018357277736067773, 133224.1235
2021-08-29 12:20:48, 463, 1536.6493206016085, 189, -0.017077437158674002, 212931.75313281248
2021-08-29 12:20:50, 465, 1540.7998217897962, 189, -0.0018189658843912185, 79200.0721484375
2021-08-29 12:21:25, 499, 1544.9094086701634, 216, -0.0013634660989046096, 56983.4691875
2021-08-29 12:21:26, 500, 1545.2394235976662, 169, -0.004474203992635012, 29452.938935546874
2021-08-29 12:21:27, 501, 1546.1335142090484, 158, -0.001745243638753891, 6266.439687988282
2021-08-29 12:29:09, 947, 1561.7158364271586, 141, -0.006295423063915223, 133946.48028125
2021-08-29 12:29:10, 948, 1585.6703788114435, 133, -0.008673150826245547, 162639.328859375
2021-08-29 12:29:12, 950, 1586.535858031215, 137, -0.002695555828511715, 31976.379552734375
2021-08-29 12:29:13, 951, 1597.4351382491532, 137, -0.0043863067561760545, 203325.609203125
2021-08-29 12:29:14, 952, 1597.9581309825276, 155, -0.002753057859838009, 11125.720978515625
2021-08-29 12:29:15, 953, 1598.147744820245, 148, -0.003939260788261891, 38817.9600625
2021-08-29 12:29:16, 954, 1604.8977549900706, 119, -0.002436750125139952, 15798.298777343749
2021-08-29 12:29:17, 955, 1608.9787597223537, 169, -0.007616592980921268, 54767.523429687506
2021-08-29 12:29:18, 956, 1640.2404868121548, 114, -0.0013491287473589182, 247763.96878124998
2021-08-29 12:29:19, 957, 1641.292922688156, 163, -0.0017482923194766047, 17612.821346679684
2021-08-29 12:29:21, 959, 1647.965875563516, 185, -0.0027182248141616582, 148191.59808984376
2021-08-29 12:29:22, 960, 1661.1472204150984, 159, -0.0015879942551255226, 35019.30899609375
2021-08-29 12:29:23, 961, 1664.532160857509, 159, -0.0038862525969743725, 26215.02256640625
