2021-11-03 11:20:55, 5, 1009.5874882909902, 157, -0.0043114756904542445, 213.0865713043213
2021-11-03 11:20:58, 7, 1016.2789008329854, 131, -0.0071392706586048005, 245.7091152191162
2021-11-03 11:21:13, 17, 1019.1395317134313, 13, -0.004597522920928895, 94.66873756408691
2021-11-03 11:21:22, 23, 1024.790631771011, 162, -0.0033472115732729435, 30.8929125213623
2021-11-03 11:21:24, 24, 1034.8261191625634, 133, -0.0007081426233053207, 339.66050424194333
2021-11-03 11:21:51, 42, 1046.8825254330727, 223, -0.0013764304667711258, 342.7428077392578
2021-11-03 11:21:52, 43, 1047.4571588430301, 225, -0.012547875598073008, 191.7231718902588
2021-11-03 11:21:54, 44, 1058.9542883548645, 237, -0.020698822595179082, 93.4273332824707
2021-11-03 11:21:58, 47, 1061.1679415401227, 109, -0.001348046286031604, 434.2146842041016
2021-11-03 11:22:00, 48, 1089.9290907976842, 161, 0.0016453820569440722, 1022.8813825988768
2021-11-03 11:22:01, 49, 1098.3763071106146, 229, -0.007705463872756809, 73.74147922515868
2021-11-03 11:25:01, 169, 1107.5233684498426, 141, -0.006787923171184956, 1696.377989501953
2021-11-03 11:25:12, 176, 1138.3453152222903, 235, -0.01244775423174724, 187.08210216522218
2021-11-03 11:36:10, 613, 1155.0665960051638, 205, -0.002381775554269552, 631.5079524688721
