2021-11-03 14:10:34, 5, 957.2978240631328, 123, -0.0017542435191571712, 410.8249906311035
2021-11-03 14:10:35, 6, 959.2250012572147, 138, -0.002118183543905616, 199.15154008483887
2021-11-03 14:10:36, 7, 961.8152498046179, 115, -0.0025092813298106193, 86.07334745788575
2021-11-03 14:10:38, 8, 976.7036504810527, 120, -0.0056648820489645, 114.64376201629638
2021-11-03 14:10:39, 9, 979.8123588737608, 111, -0.0016913160867989064, 80.20787726783753
2021-11-03 14:10:42, 11, 986.2029049018224, 126, -0.003325995434075594, 44.9759704208374
2021-11-03 14:10:46, 14, 997.9061571804552, 28, -0.003906742073595524, 28.574273475646976
2021-11-03 14:10:51, 17, 1008.5149377977818, 86, -0.00246790973842144, 143.7090848197937
2021-11-03 14:10:54, 19, 1016.666507088555, 82, -0.003795829482376576, 61.963696393966686
2021-11-03 14:11:40, 44, 1019.5691757444197, 97, -0.017184118062257767, 198.30375755310058
2021-11-03 14:11:41, 45, 1030.5629146631684, 158, -0.005200824514031411, 500.26971954345703
2021-11-03 14:11:43, 46, 1033.3984498004836, 115, -0.004346331015229225, 54.17961833572388
2021-11-03 14:11:44, 47, 1034.1748746896799, 131, -0.0018241861276328565, 194.7238938598633
2021-11-03 14:12:45, 90, 1037.0346524031527, 107, -0.017109231002628802, 257.207568901062
2021-11-03 14:12:47, 92, 1037.5471232169662, 6, -0.0012780496403574943, 314.9451806602478
2021-11-03 14:12:49, 93, 1078.9001445116724, 81, -0.0010205187648534776, 558.6066026916503
2021-11-03 14:14:30, 165, 1080.6719591668552, 3, -0.00392639503441751, 137.60250045394898
2021-11-03 14:14:33, 167, 1083.475056171973, 41, -0.008837765857577324, 7.784711554050446
2021-11-03 14:19:37, 381, 1107.4692196896647, 55, -0.0009195473324507475, 627.8776748657226
2021-11-03 14:19:38, 382, 1120.228866388769, 41, -0.017708738937973974, 672.9810790710449
2021-11-03 14:43:01, 1372, 1161.4009294814964, 241, -0.006066781848669052, 438.404056640625
